"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.377756751243184,0.161558648143402,0.4,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"2","X=~x2",0.784081099617451,0.121615865557074,0.8,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"3","X=~x3",0.812795676683864,0.130200312859918,0.8,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"4","Z=~z1",0.641048788900409,0.0885505336108208,0.6,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"5","Z=~z2",0.589290958167944,0.108305434396938,0.6,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"6","Z=~z3",0.872032868747679,0.0974731519036108,0.8,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"7","Y=~y1",0.612766048369754,0.0883214271450246,0.4,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"8","Y=~y2",0.583473777298775,0.102444704020329,0.7,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"9","Y=~y3",0.933073973258746,0.0937598532273268,0.9,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"10","Y~X",0.296010898392892,0.0921240689973272,0.4,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"11","Y~Z",0.475927830775012,0.0846948211848536,0.5,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"12","Y~X:Z",0.474847396321581,0.126450540790465,0.3,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"13","X~~Z",0.263850325006879,0.109320797720343,0.2,"MC-OrdPLSc",921,1846277,300,"Symmetric","2",1,TRUE,10.9129999999986
"14","X=~x1",0.267469288057273,0.173996496869677,0.4,"PLSc",921,1846277,300,"Symmetric","2",1,TRUE,3.27700000000004
"15","X=~x2",0.649358632737212,0.131641702894732,0.8,"PLSc",921,1846277,300,"Symmetric","2",1,TRUE,3.27700000000004
