"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"1","X=~x1",0.790374965632757,0.0982024081124626,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"2","X=~x2",0.738623615336941,0.104362864405331,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"3","X=~x3",0.766245293363231,0.104938447834085,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"4","Z=~z1",0.791158320480657,0.0720554372544379,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"5","Z=~z2",0.910010870818976,0.066053759713914,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"6","Z=~z3",0.792132292647549,0.0810458684908936,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"7","Y=~y1",0.699959924221789,0.102566923704255,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"8","Y=~y2",0.75165733861292,0.0920055168737395,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"9","Y=~y3",0.6816621684637,0.0869545898193974,0.8,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"10","Y~X",0.413571294181439,0.104014905159551,0.4,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"11","Y~Z",0.537419259242917,0.0973776428329112,0.5,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"12","Y~X:Z",0.0815802879786826,0.17404965881663,0.3,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"13","X~~Z",0.206224264824213,0.0980071224516531,0.2,"MC-OrdPLSc",361,5113228,200,"Symmetric","2",TRUE,8.44000000000233
"14","X=~x1",0.686160816558677,0.129941379557667,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"15","X=~x2",0.628709314004074,0.128559667584152,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"16","X=~x3",0.574868053929935,0.143214261391238,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"17","Z=~z1",0.641699213806037,0.0867436231313255,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"18","Z=~z2",0.829190375811844,0.0911958748250947,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"19","Z=~z3",0.617214203590377,0.0968901807247513,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"20","Y=~y1",0.51555498516022,0.0895355973196441,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"21","Y=~y2",0.626413301080885,0.0823169776419542,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"22","Y=~y3",0.591870991905917,0.0818002114366636,0.8,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"23","Y~X",0.413168281606891,0.118429221132134,0.4,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"24","Y~Z",0.50729327022878,0.11173965173418,0.5,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"25","Y~X:Z",0.0825902985474518,0.125769534910768,0.3,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"26","X~~Z",0.188049493298798,0.0945919331916411,0.2,"PLSc",361,5113228,200,"Symmetric","2",TRUE,2.2300000000032
"27","X=~x1",0.78816917091867,0.0629348765539383,0.8,"PLS",361,5113228,200,"Symmetric","2",TRUE,1.63999999999942
"28","X=~x2",0.758707011385736,0.0665472252573928,0.8,"PLS",361,5113228,200,"Symmetric","2",TRUE,1.63999999999942
"29","X=~x3",0.774909244305474,0.0660802087106984,0.8,"PLS",361,5113228,200,"Symmetric","2",TRUE,1.63999999999942
"30","Z=~z1",0.787909902102059,0.0428168647057644,0.8,"PLS",361,5113228,200,"Symmetric","2",TRUE,1.63999999999942
