"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.599176226521638,0.0900340630671072,0.4,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"2","X=~x2",0.785492028337511,0.0819684479925386,0.8,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"3","X=~x3",0.77003161940671,0.0981557484356321,0.8,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"4","Z=~z1",0.764542390773693,0.0682734443389356,0.6,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"5","Z=~z2",0.641106066860787,0.0802352687532613,0.6,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"6","Z=~z3",0.860729934380113,0.0695372494867388,0.8,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"7","Y=~y1",0.310154250962911,0.0915730682694758,0.4,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"8","Y=~y2",0.604008841070516,0.113123726705737,0.7,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"9","Y=~y3",0.960084786052639,0.0654209471168396,0.9,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"10","Y~X",0.414399336159171,0.0901937648010107,0.4,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"11","Y~Z",0.489743206155138,0.083643484801242,0.5,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"12","Y~X:Z",0.53867196943209,0.126333569654413,0.3,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"13","X~~Z",0.246141529020063,0.0885039667673835,0.2,"MC-OrdPLSc",8081,4128615,300,"Symmetric","2",1,TRUE,7.36399999999958
"14","X=~x1",0.52637137299552,0.103234754490745,0.4,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"15","X=~x2",0.660044989952951,0.0956380023499937,0.8,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"16","X=~x3",0.568475553492835,0.101282880714395,0.8,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"17","Z=~z1",0.630571263349363,0.090998224046205,0.6,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"18","Z=~z2",0.502300190735198,0.0947907304615319,0.6,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"19","Z=~z3",0.737739965046869,0.0834868360603174,0.8,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"20","Y=~y1",0.232451097975379,0.0908474892255192,0.4,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
"21","Y=~y2",0.453896830307374,0.0725793261201389,0.7,"PLSc",8081,4128615,300,"Symmetric","2",1,TRUE,2.20600000000013
