"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.304518592006851,0.149537336875252,0.4,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"2","X=~x2",0.80825586889464,0.158193574345916,0.8,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"3","X=~x3",0.837072533502317,0.16540873308775,0.8,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"4","Z=~z1",0.559146970797162,0.136052682477166,0.6,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"5","Z=~z2",0.631047423210587,0.117020196758467,0.6,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"6","Z=~z3",0.550702754325881,0.141037449447785,0.8,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"7","Y=~y1",0.222079769536251,0.142220894642164,0.4,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"8","Y=~y2",0.681759698001342,0.0920127546789603,0.7,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"9","Y=~y3",0.957106105635832,0.219526641221549,0.9,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"10","Y~X",0.316170095900143,0.265599636586411,0.4,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"11","Y~Z",0.677946145134216,0.146796653301358,0.5,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"12","Y~X:Z",0.105842501043957,0.432491273055778,0.3,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"13","X~~Z",0.219183037851795,0.171044889383906,0.2,"MC-OrdPLSc",4297,6673087,300,"Extreme","2",1,TRUE,8.14400000000001
"14","X=~x1",0.616213281005339,0.350526923762473,0.4,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"15","X=~x2",0.494544774086737,0.268540051928503,0.8,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"16","X=~x3",0.707540812365017,0.329503084379013,0.8,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"17","Z=~z1",0.821940642003209,0.486800867461292,0.6,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"18","Z=~z2",0.597746446619169,0.33558576527386,0.6,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"19","Z=~z3",0.675708207109124,0.309240832834498,0.8,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"20","Y=~y1",0.401619885116608,0.171260526728359,0.4,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"21","Y=~y2",0.687524605803988,0.245961750198042,0.7,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"22","Y=~y3",0.616878677583972,0.215931859004654,0.9,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"23","Y~X",0.506241427444963,0.177059770264209,0.4,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"24","Y~Z",0.341342733208774,0.201059421631619,0.5,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"25","Y~X:Z",0.0813826261579132,0.374537237661807,0.3,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
"26","X~~Z",0.250608548074946,0.174315790100163,0.2,"MC-OrdPLSc",4313,3984967,300,"Alt.Ext","2",1,TRUE,8.399
