"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.427560420613911,0.136538832212995,0.4,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"2","X=~x2",0.736262436652444,0.0942537780049707,0.8,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"3","X=~x3",0.831023220333165,0.123847700205835,0.8,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"4","Z=~z1",0.561884903573261,0.0868581448284156,0.6,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"5","Z=~z2",0.658441440634569,0.101081922416145,0.6,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"6","Z=~z3",0.800552949613917,0.0839684967939213,0.8,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"7","Y=~y1",0.44460610204949,0.0875566056977205,0.4,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"8","Y=~y2",0.756796441022763,0.0796119528635566,0.7,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"9","Y=~y3",0.877113354377806,0.0772851883759329,0.9,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"10","Y~X",0.318704675412371,0.106645650391436,0.4,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"11","Y~Z",0.516523654973799,0.110325839692607,0.5,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"12","Y~X:Z",0.272011255776555,0.175296541966005,0.3,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"13","X~~Z",0.266862787037992,0.0990681228800527,0.2,"MC-OrdPLSc",8161,2109044,300,"Symmetric","2",1,TRUE,7.7400000000016
"14","X=~x1",0.370386938687439,0.132187811542757,0.4,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"15","X=~x2",0.566829229106736,0.119034080655823,0.8,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"16","X=~x3",0.695716109627099,0.117506935193223,0.8,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"17","Z=~z1",0.405724120546514,0.099176355850006,0.6,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"18","Z=~z2",0.527321936652239,0.0893238045105312,0.6,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"19","Z=~z3",0.704873457888043,0.0840366583620689,0.8,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"20","Y=~y1",0.381060397812167,0.0942785267534569,0.4,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"21","Y=~y2",0.595841145227277,0.0777628166130944,0.7,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"22","Y=~y3",0.710921903338053,0.0817331480659926,0.9,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"23","Y~X",0.342965897524171,0.130101767960645,0.4,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"24","Y~Z",0.508831755716,0.116864048064164,0.5,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"25","Y~X:Z",0.283044345195914,0.209092747829225,0.3,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"26","X~~Z",0.252859374208836,0.0900330547322888,0.2,"PLSc",8161,2109044,300,"Symmetric","2",1,TRUE,2.13200000000143
"27","X=~x1",0.510091726629856,0.119502966999357,0.4,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"28","X=~x2",0.786398040210056,0.0627994478492796,0.8,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"29","X=~x3",0.833098306143425,0.0526725141087458,0.8,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"30","Z=~z1",0.642690025416125,0.0729874368086801,0.6,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"31","Z=~z2",0.722495941758958,0.0566845212125545,0.6,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"32","Z=~z3",0.810201626008693,0.0428276570254666,0.8,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"33","Y=~y1",0.517627167649005,0.089556101902559,0.4,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"34","Y=~y2",0.787707232532057,0.0428362123546827,0.7,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"35","Y=~y3",0.849590760144906,0.0324793979407563,0.9,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"36","Y~X",0.224735024210077,0.055151117846367,0.4,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"37","Y~Z",0.320594122682627,0.0515687203491367,0.5,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"38","Y~X:Z",0.0992191986563369,0.0551534211581464,0.3,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"39","X~~Z",0.152037142618629,0.0530124576205133,0.2,"PLS",8161,2109044,300,"Symmetric","2",1,TRUE,1.14900000000125
"40","X=~x1",0.351,0.082,0.4,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"41","X=~x2",0.777,0.089,0.8,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"42","X=~x3",0.783,0.089,0.8,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"43","Z=~z1",0.591,0.082,0.6,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"44","Z=~z2",0.661,0.085,0.6,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"45","Z=~z3",0.707,0.085,0.8,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"46","Y=~y1",0.372,0.081,0.4,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"47","Y=~y2",0.751,0.076,0.7,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"48","Y=~y3",0.898,0.07,0.9,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"49","Y~X",0.321,0.094,0.4,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"50","Y~Z",0.495,0.092,0.5,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"51","Y~X:Z",0.323,0.142,0.3,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"52","X~~Z",0.275,0.098,0.2,"Mplus",8161,2109044,300,"Symmetric","2",1,TRUE,55.4490000000005
"53","X=~x1",0.422659819007208,0.054252387514402,0.4,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"54","X=~x2",0.730341922156136,0.0515740912927236,0.8,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"55","X=~x3",0.764587589350992,0.0446464415127814,0.8,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"56","Z=~z1",0.646942179668657,0.0542507844365288,0.6,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"57","Z=~z2",0.656999882477315,0.0567259807496962,0.6,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"58","Z=~z3",0.732819004195583,0.0594136777048365,0.8,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"59","Y=~y1",0.377102865109218,0.0511004303376349,0.4,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"60","Y=~y2",0.665267050110381,0.0502256436347158,0.7,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"61","Y=~y3",0.899105442273429,0.051509291246612,0.9,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"62","Y~X",0.446862385931633,0.0520688252227187,0.4,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"63","Y~Z",0.398396238773054,0.0564523643146368,0.5,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
"64","Y~X:Z",0.247696531962532,0.088618994140591,0.3,"MC-OrdPLSc",8162,1897685,1000,"Symmetric","2",1,TRUE,8.8269999999975
