"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.371664049712336,0.168733608129151,0.4,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"2","X=~x2",0.788078033161008,0.271839742346699,0.8,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"3","X=~x3",0.58668660656307,0.193301429515463,0.8,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"4","Z=~z1",0.732975094577893,0.0748880367031588,0.6,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"5","Z=~z2",0.594305728893749,0.0812259590402048,0.6,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"6","Z=~z3",0.838329898435747,0.0712074195671305,0.8,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"7","Y=~y1",0.349325369506583,0.0925182736781515,0.4,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"8","Y=~y2",0.578442046491009,0.0780957089684128,0.7,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"9","Y=~y3",0.999,0.0603767064558674,0.9,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"10","Y~X",0.306798024851975,0.104358189845512,0.4,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"11","Y~Z",0.59294721085153,0.0845841595386944,0.5,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"12","Y~X:Z",0.194580796540705,0.153625362067568,0.3,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"13","X~~Z",0.178811747921584,0.105231219067212,0.2,"MC-OrdPLSc",1881,7482529,300,"Symmetric","2",1,TRUE,11.2339999999967
"14","X=~x1",0.340579975841173,0.144880254797729,0.4,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"15","X=~x2",0.599537058222903,0.143525470501827,0.8,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"16","X=~x3",0.460453585167826,0.144558384095647,0.8,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"17","Z=~z1",0.596079440885898,0.0781137818117542,0.6,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"18","Z=~z2",0.481040506239763,0.0872120205255592,0.6,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"19","Z=~z3",0.699881728440911,0.0815830529049391,0.8,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"20","Y=~y1",0.268056792534223,0.0999883106624523,0.4,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"21","Y=~y2",0.48175038105029,0.0781339571433494,0.7,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"22","Y=~y3",0.854926338474645,0.0762378295949591,0.9,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"23","Y~X",0.308788714707937,0.165560421522751,0.4,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"24","Y~Z",0.56520936652965,0.111206046207892,0.5,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"25","Y~X:Z",0.158998961666098,0.305319036845537,0.3,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"26","X~~Z",0.175413016253361,0.103595107979292,0.2,"PLSc",1881,7482529,300,"Symmetric","2",1,TRUE,3.31999999999971
"27","X=~x1",0.478366807471424,0.17094862347058,0.4,"PLS",1881,7482529,300,"Symmetric","2",1,TRUE,1.84300000000076
"28","X=~x2",0.833541017036894,0.0804530458347411,0.8,"PLS",1881,7482529,300,"Symmetric","2",1,TRUE,1.84300000000076
"29","X=~x3",0.702495357142975,0.124679611853201,0.8,"PLS",1881,7482529,300,"Symmetric","2",1,TRUE,1.84300000000076
"30","Z=~z1",0.765543623016693,0.044570169103805,0.6,"PLS",1881,7482529,300,"Symmetric","2",1,TRUE,1.84300000000076
