"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.47412574597571,0.109288672107087,0.4,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"2","X=~x2",0.92716203725792,0.0994059879779763,0.8,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"3","X=~x3",0.620083224268735,0.0911615263717111,0.8,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"4","Z=~z1",0.537697792062822,0.0944868721215567,0.6,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"5","Z=~z2",0.561822182608827,0.0858142812185079,0.6,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"6","Z=~z3",0.792653973632017,0.0785010273326081,0.8,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"7","Y=~y1",0.356723313068494,0.0938572105552907,0.4,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"8","Y=~y2",0.579713200594895,0.081896847793325,0.7,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"9","Y=~y3",0.999,0.0790981045803763,0.9,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"10","Y~X",0.245466960802789,0.112249555105264,0.4,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"11","Y~Z",0.628102943592344,0.096967080240871,0.5,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"12","Y~X:Z",0.25469930873757,0.167379157221362,0.3,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"13","X~~Z",0.383744441379043,0.106795447651993,0.2,"MC-OrdPLSc",10121,9533222,300,"Symmetric","2",1,TRUE,7.84499999999753
"14","X=~x1",0.411670061270188,0.115001720468289,0.4,"PLSc",10121,9533222,300,"Symmetric","2",1,TRUE,2.02500000000146
"15","X=~x2",0.757533894968186,0.10860184634805,0.8,"PLSc",10121,9533222,300,"Symmetric","2",1,TRUE,2.02500000000146
"16","X=~x3",0.481538966067623,0.109900479064484,0.8,"PLSc",10121,9533222,300,"Symmetric","2",1,TRUE,2.02500000000146
"17","Z=~z1",0.440654787180421,0.0846955958307078,0.6,"PLSc",10121,9533222,300,"Symmetric","2",1,TRUE,2.02500000000146
