"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.478975214547908,0.106791604016978,0.4,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"2","X=~x2",0.922741496697578,0.0908689481039188,0.8,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"3","X=~x3",0.716938803667673,0.109122470563282,0.8,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"4","Z=~z1",0.614109131633905,0.10815400393657,0.6,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"5","Z=~z2",0.586139895524068,0.106508490226761,0.6,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"6","Z=~z3",0.892775828134449,0.10008866903014,0.8,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"7","Y=~y1",0.241614350620621,0.0966319590881499,0.4,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"8","Y=~y2",0.734461140704696,0.10029640354583,0.7,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"9","Y=~y3",0.971885195107311,0.099528182098226,0.9,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"10","Y~X",0.432106889595567,0.119286682533204,0.4,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"11","Y~Z",0.413716743313126,0.128317633563858,0.5,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"12","Y~X:Z",0.0918322928674088,0.254641099027865,0.3,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"13","X~~Z",0.226094433510541,0.0955439698855136,0.2,"MC-OrdPLSc-II",9361,1828634,300,"Symmetric","2",1,TRUE,4.20900000000029
"14","X=~x1",0.408914323784758,0.0511942770975083,0.4,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"15","X=~x2",0.834901422083847,0.0368878114088511,0.8,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"16","X=~x3",0.772463976453288,0.0302763820161256,0.8,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"17","Z=~z1",0.616443022769752,0.044537972200023,0.6,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"18","Z=~z2",0.613318637348558,0.0466100678727208,0.6,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"19","Z=~z3",0.801847182869553,0.0356012183533037,0.8,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"20","Y=~y1",0.340809387928407,0.0504671400303063,0.4,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"21","Y=~y2",0.767298366358267,0.0299744979745361,0.7,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"22","Y=~y3",0.89646509519985,0.0384573399463974,0.9,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"23","Y~X",0.431409384645838,0.0621950909175652,0.4,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"24","Y~Z",0.577755707582665,0.070707656168894,0.5,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"25","Y~X:Z",0.305220882653446,0.0852400245625542,0.3,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
"26","X~~Z",0.13029096747808,0.0602882931152181,0.2,"MC-OrdPLSc-II",9362,1095754,1000,"Symmetric","2",1,TRUE,5.08099999999968
