"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.371774563043442,0.109641563916636,0.4,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"2","X=~x2",0.706447678519326,0.0868805571761884,0.8,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"3","X=~x3",0.984739983000832,0.0998920128777076,0.8,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"4","Z=~z1",0.531234214811483,0.0955606232600877,0.6,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"5","Z=~z2",0.691212809979126,0.196027705815753,0.6,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"6","Z=~z3",0.751739374867214,0.22717195473184,0.8,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"7","Y=~y1",0.236001460372361,0.105266809512209,0.4,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"8","Y=~y2",0.723360626247103,0.152251650951527,0.7,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"9","Y=~y3",0.909917719218258,0.0926117572622711,0.9,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"10","Y~X",0.368952110563438,0.136317697364054,0.4,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"11","Y~Z",0.574972799952966,0.26316481190387,0.5,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"12","Y~X:Z",0.205154580320014,0.402718686324986,0.3,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"13","X~~Z",0.299664990084076,0.100436918703139,0.2,"MC-OrdPLSc-Median",121,4488588,300,"Symmetric","2",1,TRUE,112.425000000001
"14","X=~x1",0.38452313719287,0.0554538366147882,0.4,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"15","X=~x2",0.72602810810833,0.0626286199391288,0.8,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"16","X=~x3",0.86478441091875,0.0599039733780612,0.8,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"17","Z=~z1",0.622180778018949,0.0475155061681667,0.6,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"18","Z=~z2",0.689338236066194,0.0436366001367623,0.6,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"19","Z=~z3",0.758556555437439,0.0574053626510977,0.8,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"20","Y=~y1",0.28914729657337,0.0626928604010346,0.4,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"21","Y=~y2",0.693611500530421,0.0487415874605216,0.7,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"22","Y=~y3",0.990525149834298,0.0576887920776049,0.9,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"23","Y~X",0.405528457529731,0.065330120437834,0.4,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"24","Y~Z",0.478768721971104,0.0692884170512275,0.5,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"25","Y~X:Z",0.284472496912818,0.100854167051981,0.3,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"26","X~~Z",0.211432392430617,0.0490426064654619,0.2,"MC-OrdPLSc-Median",122,7058724,1000,"Symmetric","2",1,TRUE,41.1960000000017
"27","X=~x1",0.368756721588299,0.122247762122158,0.4,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"28","X=~x2",0.755158854507265,0.0656780600167966,0.8,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"29","X=~x3",0.81772161798502,0.0704204594798767,0.8,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"30","Z=~z1",0.600517909466743,0.0573372433955572,0.6,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"31","Z=~z2",0.705297932141848,0.08231608991356,0.6,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"32","Z=~z3",0.80629206077969,0.0685942900938292,0.8,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"33","Y=~y1",0.317435243555364,0.0790483867518893,0.4,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"34","Y=~y2",0.768335170113412,0.0601179842287374,0.7,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"35","Y=~y3",0.930955433927445,0.0706398860760618,0.9,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"36","Y~X",0.426348915972433,0.100188745594579,0.4,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"37","Y~Z",0.441864306022417,0.0804485925610502,0.5,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"38","Y~X:Z",0.427281759940192,0.132117883755417,0.3,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"39","X~~Z",0.208032808518407,0.0961980893809213,0.2,"MC-OrdPLSc-Median",123,2593423,300,"Symmetric","3",1,TRUE,138.960000000001
"40","X=~x1",0.339237943580997,0.0549017223333791,0.4,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"41","X=~x2",0.806308797730481,0.0475431116445208,0.8,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"42","X=~x3",0.828793071728006,0.0349800070234991,0.8,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"43","Z=~z1",0.541811872418354,0.0530193820391399,0.6,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"44","Z=~z2",0.55561642216583,0.0373158867245182,0.6,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"45","Z=~z3",0.822916674888896,0.0405730432932662,0.8,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"46","Y=~y1",0.375787759521309,0.0315525299336576,0.4,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"47","Y=~y2",0.719346756305185,0.0360587942715558,0.7,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"48","Y=~y3",0.843405300881639,0.032616253651976,0.9,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"49","Y~X",0.391160807899864,0.0431659822120205,0.4,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"50","Y~Z",0.553191457911325,0.0425052108111769,0.5,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"51","Y~X:Z",0.203093106272464,0.0598007126758014,0.3,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"52","X~~Z",0.240357224783116,0.0499706310576052,0.2,"MC-OrdPLSc-Median",124,7079709,1000,"Symmetric","3",1,TRUE,53.612000000001
"53","X=~x1",0.445225840566099,0.0987369683000408,0.4,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"54","X=~x2",0.843892905154151,0.0494205981392597,0.8,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"55","X=~x3",0.801733802316567,0.0588256564317905,0.8,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"56","Z=~z1",0.683141367460817,0.0875087928302285,0.6,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"57","Z=~z2",0.523179383145303,0.0737073825545625,0.6,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"58","Z=~z3",0.783763953186928,0.0520682033284115,0.8,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"59","Y=~y1",0.366605293473823,0.0699354680505737,0.4,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"60","Y=~y2",0.791526452245437,0.052475060258374,0.7,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"61","Y=~y3",0.857954444223426,0.050168873318073,0.9,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"62","Y~X",0.374282387929145,0.0844937948148767,0.4,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
"63","Y~Z",0.526617834823056,0.0675043686809877,0.5,"MC-OrdPLSc-Median",125,5666507,300,"Symmetric","5",1,TRUE,199.533000000001
