"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.380929647013558,0.124946629726792,0.4,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"2","X=~x2",0.780416371422084,0.0971608786288189,0.8,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"3","X=~x3",0.793555746772495,0.0547526762471581,0.8,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"4","Z=~z1",0.675504957088627,0.0774267570126422,0.6,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"5","Z=~z2",0.564825734439301,0.110549741795358,0.6,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"6","Z=~z3",0.793543510952735,0.151297160608495,0.8,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"7","Y=~y1",0.581786617103462,0.0965160321787586,0.4,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"8","Y=~y2",0.720616540652804,0.165856951337037,0.7,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"9","Y=~y3",0.866957483966454,0.0543496632236551,0.9,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"10","Y~X",0.440370573407924,0.0985291074591926,0.4,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"11","Y~Z",0.534753938083635,0.0815518239973122,0.5,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"12","Y~X:Z",0.474722385598895,0.113612142834181,0.3,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"13","X~~Z",0.277955203716936,0.107989301681274,0.2,"MC-OrdPLSc-II",9441,3261796,300,"Symmetric","2",1,TRUE,6.24399999999969
"14","X=~x1",0.317364652814831,0.0813086887756595,0.4,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"15","X=~x2",0.892062898435442,0.0444098029396524,0.8,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"16","X=~x3",0.750128687420578,0.0357477587533492,0.8,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"17","Z=~z1",0.626441346023567,0.0411947188975769,0.6,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"18","Z=~z2",0.60969787005196,0.0439304599352668,0.6,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"19","Z=~z3",0.831145282691483,0.0525186589368517,0.8,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"20","Y=~y1",0.337222379725059,0.0521524058138208,0.4,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"21","Y=~y2",0.716405376438083,0.038539022715434,0.7,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"22","Y=~y3",0.938356622387506,0.044631265596897,0.9,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"23","Y~X",0.389608206748135,0.0588757515358117,0.4,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"24","Y~Z",0.465627387339275,0.0459736914286603,0.5,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"25","Y~X:Z",0.304876766420779,0.112815382344424,0.3,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"26","X~~Z",0.17693498199291,0.051955846874329,0.2,"MC-OrdPLSc-II",9442,1446232,1000,"Symmetric","2",1,TRUE,5.53499999999985
"27","X=~x1",0.292347294477786,0.119150685476045,0.4,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"28","X=~x2",0.745507511445878,0.167963324231149,0.8,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"29","X=~x3",0.887202571495226,0.175989824487654,0.8,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"30","Z=~z1",0.572652607823352,0.105700586517149,0.6,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"31","Z=~z2",0.692536902563094,0.0679897143664802,0.6,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"32","Z=~z3",0.712513748188095,0.0880307818718554,0.8,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"33","Y=~y1",0.429749049756629,0.0676227925653818,0.4,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"34","Y=~y2",0.619784412289211,0.0463779088157123,0.7,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"35","Y=~y3",0.995702202343274,0.0613254118139623,0.9,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"36","Y~X",0.352494081751475,0.0918605624014639,0.4,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"37","Y~Z",0.439620879323222,0.0815510395131439,0.5,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"38","Y~X:Z",0.387956880921187,0.116704763354358,0.3,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"39","X~~Z",0.151784028630618,0.0933199613921792,0.2,"MC-OrdPLSc-II",9443,199208,300,"Symmetric","3",1,TRUE,5.16300000000047
"40","X=~x1",0.35587152904508,0.0528632659424023,0.4,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"41","X=~x2",0.785493499515927,0.0333805721854253,0.8,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"42","X=~x3",0.844310348131698,0.0322391673762954,0.8,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"43","Z=~z1",0.571008432577159,0.040321098735714,0.6,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"44","Z=~z2",0.65890042003237,0.0408251478790825,0.6,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"45","Z=~z3",0.764074250563526,0.0306235649689289,0.8,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"46","Y=~y1",0.448250426545515,0.0373293445562767,0.4,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"47","Y=~y2",0.671493770933138,0.0379037031311909,0.7,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"48","Y=~y3",0.882765308887945,0.0267611740835351,0.9,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"49","Y~X",0.491794309494069,0.0328379013446955,0.4,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"50","Y~Z",0.561086180633749,0.0368326821014889,0.5,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"51","Y~X:Z",0.303663570110421,0.049458800933858,0.3,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"52","X~~Z",0.162188189549166,0.0564951069068349,0.2,"MC-OrdPLSc-II",9444,3303996,1000,"Symmetric","3",1,TRUE,5.29700000000048
"53","X=~x1",0.325270872562025,0.116032886840302,0.4,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"54","X=~x2",0.787840633790869,0.0536057066277976,0.8,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"55","X=~x3",0.866617409878089,0.0493792925542689,0.8,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"56","Z=~z1",0.635191555449302,0.0822202738277814,0.6,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"57","Z=~z2",0.494198503506948,0.0815436056733503,0.6,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"58","Z=~z3",0.868348152397561,0.0817670225910403,0.8,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"59","Y=~y1",0.44770517386145,0.0546661195884529,0.4,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"60","Y=~y2",0.73058432097666,0.0531475303160967,0.7,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"61","Y=~y3",0.906248694376747,0.0483479413558158,0.9,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"62","Y~X",0.396224773665984,0.0627707955255854,0.4,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"63","Y~Z",0.450559091391861,0.0669525206773907,0.5,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"64","Y~X:Z",0.45172108109491,0.0868173513418919,0.3,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"65","X~~Z",0.22367022873118,0.0800998337512061,0.2,"MC-OrdPLSc-II",9445,2314309,300,"Symmetric","5",1,TRUE,5.69100000000071
"66","X=~x1",0.397655301633529,0.0375623666187297,0.4,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"67","X=~x2",0.775290257096368,0.0390245900756263,0.8,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"68","X=~x3",0.857479968035829,0.0325996872424123,0.8,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"69","Z=~z1",0.608968747411255,0.0334768821473426,0.6,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"70","Z=~z2",0.648934778649412,0.0347784529392092,0.6,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"71","Z=~z3",0.800427326043795,0.028523690330757,0.8,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"72","Y=~y1",0.448745633759498,0.0348881088352235,0.4,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"73","Y=~y2",0.674965563361115,0.0308338816194109,0.7,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"74","Y=~y3",0.914625913047775,0.0254879666088446,0.9,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"75","Y~X",0.356096299341824,0.040397933627107,0.4,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"76","Y~Z",0.454524155365119,0.0396063036909251,0.5,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"77","Y~X:Z",0.250252846284611,0.0485136468113331,0.3,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"78","X~~Z",0.280522300613428,0.0445319278031113,0.2,"MC-OrdPLSc-II",9446,1905776,1000,"Symmetric","5",1,TRUE,5.66700000000037
"79","X=~x1",0.401420142437611,0.0759165423360501,0.4,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"80","X=~x2",0.792982263709371,0.0645617601334877,0.8,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"81","X=~x3",0.775927951533443,0.0806723820859568,0.8,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"82","Z=~z1",0.591138552755055,0.0668580636191377,0.6,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"83","Z=~z2",0.618268500108936,0.0669567324518726,0.6,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"84","Z=~z3",0.775600220133096,0.0841754433896771,0.8,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"85","Y=~y1",0.349612792140626,0.0911389339714834,0.4,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"86","Y=~y2",0.764153084656428,0.0630065218278014,0.7,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"87","Y=~y3",0.951557617847932,0.0552503091442874,0.9,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"88","Y~X",0.348367855564567,0.0692977631421824,0.4,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"89","Y~Z",0.399033975026717,0.0668413375570356,0.5,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"90","Y~X:Z",0.384565473119898,0.078804050009254,0.3,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"91","X~~Z",0.07356598437866,0.0804860553107846,0.2,"MC-OrdPLSc-II",9447,6168719,300,"Symmetric","7",1,TRUE,6.73300000000017
"92","X=~x1",0.395214902363922,0.0421898636632241,0.4,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"93","X=~x2",0.803064531021572,0.0325097841787881,0.8,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"94","X=~x3",0.785134719780491,0.0321525864162719,0.8,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"95","Z=~z1",0.607049625999424,0.0288703808623793,0.6,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"96","Z=~z2",0.616376479301679,0.0305382084110699,0.6,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"97","Z=~z3",0.795319886579457,0.0279262111554954,0.8,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"98","Y=~y1",0.415517720602356,0.0313159916206789,0.4,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"99","Y=~y2",0.685495827361063,0.0238783366348644,0.7,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"100","Y=~y3",0.875822715236737,0.0190511367976185,0.9,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"101","Y~X",0.416438027755296,0.0365884612423995,0.4,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"102","Y~Z",0.464099383774864,0.0401507606412359,0.5,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"103","Y~X:Z",0.341364344918622,0.0415237724516764,0.3,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"104","X~~Z",0.232603472485685,0.0427571394109569,0.2,"MC-OrdPLSc-II",9448,7745514,1000,"Symmetric","7",1,TRUE,6.38599999999951
"105","X=~x1",0.571165890752156,0.104954695346521,0.4,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"106","X=~x2",0.796678753423259,0.0647771656856409,0.8,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"107","X=~x3",0.879159872524486,0.0713330333284235,0.8,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"108","Z=~z1",0.726259577002433,0.0851675920167145,0.6,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"109","Z=~z2",0.63266698053674,0.0925631441698031,0.6,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"110","Z=~z3",0.776696924165302,0.103396924797446,0.8,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"111","Y=~y1",0.404153286788573,0.138534166646202,0.4,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"112","Y=~y2",0.70359862933669,0.0876576306899794,0.7,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
"113","Y=~y3",0.89656923605768,0.0577730665337311,0.9,"MC-OrdPLSc-II",9449,8610430,300,"Moderate","2",1,TRUE,5.98199999999997
