"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.65059088329958,0.19054195992877,0.4,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"2","X=~x2",0.753411757334044,0.37051747250558,0.8,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"3","X=~x3",0.738250206939403,0.235288191625294,0.8,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"4","Z=~z1",0.408955070307639,0.161279791951318,0.6,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"5","Z=~z2",0.770098054615053,0.169278181351336,0.6,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"6","Z=~z3",0.738469602473375,0.139797111757131,0.8,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"7","Y=~y1",0.170389602302584,0.130174828872077,0.4,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"8","Y=~y2",0.638905951039562,0.125871902480424,0.7,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"9","Y=~y3",0.999,0.0947839369622416,0.9,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"10","Y~X",0.436675742160468,0.237868844892344,0.4,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"11","Y~Z",0.676626892027505,0.174305813686529,0.5,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"12","Y~X:Z",0.211739649540444,0.4374743413651,0.3,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"13","X~~Z",-0.0386895579171303,0.167168099582778,0.2,"MC-OrdPLSc",13417,6509446,300,"Extreme","2",1,TRUE,11.712
"14","X=~x1",0.664076715857728,0.162618750379777,0.4,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"15","X=~x2",0.654698085397536,0.152897855577544,0.8,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"16","X=~x3",0.829117336575187,0.156771613418555,0.8,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"17","Z=~z1",0.567714643485728,0.18261927232169,0.6,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"18","Z=~z2",0.637417388036317,0.135901524398451,0.6,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"19","Z=~z3",0.866198501653415,0.140997683237354,0.8,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"20","Y=~y1",0.565516953362424,0.163215985836873,0.4,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"21","Y=~y2",0.888522028689991,0.115024740013857,0.7,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"22","Y=~y3",0.851596293715569,0.095596721834751,0.9,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"23","Y~X",0.53522018944205,0.074610795978858,0.4,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"24","Y~Z",0.537982820052702,0.081119426439951,0.5,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"25","Y~X:Z",0.396098303340066,0.0958372853082091,0.3,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
"26","X~~Z",0.282562461568169,0.125480797080679,0.2,"MC-OrdPLSc",13433,1672845,300,"Alt.Ext","2",1,TRUE,11.45
