"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"16","X=~x3",0.567631252364953,0.151125105873006,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"17","Z=~z1",0.688951570419901,0.0936527028087945,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"18","Z=~z2",0.73672760008872,0.0880549166431564,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"19","Z=~z3",0.64733344539315,0.0902600797737814,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"20","Y=~y1",0.447657112742242,0.0977348970069744,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"21","Y=~y2",0.704164664060666,0.0723056770016159,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"22","Y=~y3",0.63489058664188,0.0775407818763546,0.8,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"23","Y~X",0.469934162017671,0.0994783945093903,0.4,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"24","Y~Z",0.645676226687015,0.0874139698423684,0.5,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"25","Y~X:Z",0.346135260460155,0.0961339912514295,0.3,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"26","X~~Z",0.0245090179270869,0.0982565226101999,0.2,"PLSc",1,7937914,200,"Symmetric","2",TRUE,2.19000000000051
"27","X=~x1",0.778103674518401,0.0621477821238779,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"28","X=~x2",0.829028098918803,0.0504867700214988,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"29","X=~x3",0.740413149382832,0.0764128888310446,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"30","Z=~z1",0.825767188563382,0.0388543497148731,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"31","Z=~z2",0.788352085470656,0.0423395763054381,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"32","Z=~z3",0.810895008105958,0.041466944515934,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"33","Y=~y1",0.678635154818434,0.0713119682626567,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"34","Y=~y2",0.813744116052115,0.035876064592888,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"35","Y=~y3",0.766709415488502,0.0467152169817026,0.8,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"36","Y~X",0.313573312989136,0.0606222035303492,0.4,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"37","Y~Z",0.442330067528501,0.0543820596920975,0.5,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"38","Y~X:Z",0.197869696894015,0.0528610751497824,0.3,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"39","X~~Z",0.0178162197578475,0.0726806869629447,0.2,"PLS",1,7937914,200,"Symmetric","2",TRUE,1.44000000000051
"40","X=~x1",0.767,0.081,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"41","X=~x2",0.83,0.084,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"42","X=~x3",0.701,0.089,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"43","Z=~z1",0.848,0.057,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"44","Z=~z2",0.732,0.072,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"45","Z=~z3",0.868,0.057,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"46","Y=~y1",0.623,0.092,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"47","Y=~y2",0.834,0.072,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"48","Y=~y3",0.758,0.084,0.8,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"49","Y~X",0.462,0.092,0.4,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"50","Y~Z",0.628,0.079,0.5,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"51","Y~X:Z",0.47,0.116,0.3,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"52","X~~Z",0.016,0.107,0.2,"Mplus",1,7937914,200,"Symmetric","2",TRUE,33.3899999999994
"53","X=~x1",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"54","X=~x2",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"55","X=~x3",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"56","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"57","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"58","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"59","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"60","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"61","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"62","Y~X",NA,NA,0.4,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"63","Y~Z",NA,NA,0.5,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"64","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"65","X~~Z",NA,NA,0.2,"MC-OrdPLSc",2,2778473,200,"Symmetric","2",FALSE,17.2000000000007
"66","X=~x1",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"67","X=~x2",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"68","X=~x3",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"69","Z=~z1",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"70","Z=~z2",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"71","Z=~z3",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"72","Y=~y1",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"73","Y=~y2",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"74","Y=~y3",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"75","Y~X",NA,NA,0.4,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"76","Y~Z",NA,NA,0.5,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"77","Y~X:Z",NA,NA,0.3,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"78","X~~Z",NA,NA,0.2,"PLSc",2,2778473,200,"Symmetric","2",FALSE,3.45000000000073
"79","X=~x1",0.45998135981703,0.315294073287438,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"80","X=~x2",0.805834950873313,0.205143003095531,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"81","X=~x3",0.689889740507668,0.22058330888474,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"82","Z=~z1",0.413571640911486,0.30830749175263,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"83","Z=~z2",0.573356855847569,0.244552399209337,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"84","Z=~z3",0.856511615310027,0.194251357545364,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"85","Y=~y1",0.831301876811459,0.143280281955567,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"86","Y=~y2",0.599955861787723,0.216884764843272,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"87","Y=~y3",0.449946926784129,0.238923205027497,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"88","Y~X",0.194483283743904,0.068345492206382,0.4,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"89","Y~Z",0.257346964317204,0.065488982227407,0.5,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"90","Y~X:Z",0.139281668984239,0.0752829630510665,0.3,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"91","X~~Z",-0.0168133212297279,0.0726996624729422,0.2,"PLS",2,2778473,200,"Symmetric","2",TRUE,2.72999999999956
"92","X=~x1",0.434,0.107,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"93","X=~x2",0.439,0.133,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"94","X=~x3",0.654,0.151,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"95","Z=~z1",0.215,0.091,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"96","Z=~z2",0.436,0.162,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"97","Z=~z3",0.672,0.207,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"98","Y=~y1",0.726,0.139,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"99","Y=~y2",0.42,0.147,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"100","Y=~y3",0.32,0.134,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"101","Y~X",0.438,0.154,0.4,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"102","Y~Z",0.545,0.141,0.5,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"103","Y~X:Z",0.716,0.116,0.3,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"104","X~~Z",-0.007,0.165,0.2,"Mplus",2,2778473,200,"Symmetric","2",TRUE,50.8299999999999
"105","X=~x1",0.735206128464371,0.0562911488280729,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"106","X=~x2",0.823018432602121,0.0504226692538379,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"107","X=~x3",0.828055275004466,0.0448943115047221,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"108","Z=~z1",0.840735511959176,0.0425000287795664,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"109","Z=~z2",0.7836824709334,0.0486954511152358,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"110","Z=~z3",0.778770083757642,0.0507662512647444,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"111","Y=~y1",0.794579096730717,0.0489051751481524,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"112","Y=~y2",0.79609148096169,0.0387057303737082,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"113","Y=~y3",0.800922301099812,0.0418182538726449,0.8,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"114","Y~X",0.410880841738282,0.0598076292240868,0.4,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"115","Y~Z",0.470781375905751,0.0562766331879462,0.5,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"116","Y~X:Z",0.210173722280631,0.0988015972685218,0.3,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"117","X~~Z",0.329009072224345,0.0617019408250043,0.2,"MC-OrdPLSc",3,1076329,500,"Symmetric","2",TRUE,9.70000000000073
"118","X=~x1",0.596875016612501,0.0681728291968895,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"119","X=~x2",0.66744786106639,0.0625821593918978,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"120","X=~x3",0.71949227833534,0.067435602196056,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"121","Z=~z1",0.709486507795158,0.0558159191367234,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"122","Z=~z2",0.625494041755831,0.0629625939099591,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"123","Z=~z3",0.660429281628767,0.0582966038843487,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"124","Y=~y1",0.616251128129512,0.0492271020065386,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"125","Y=~y2",0.664827353610027,0.0455735278305687,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"126","Y=~y3",0.680465382679125,0.0463175978556336,0.8,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"127","Y~X",0.395651561627464,0.0568529865382743,0.4,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"128","Y~Z",0.450809449693281,0.0575430257279661,0.5,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"129","Y~X:Z",0.149937118866819,0.0680588053135558,0.3,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"130","X~~Z",0.306855614982613,0.062227558107767,0.2,"PLSc",3,1076329,500,"Symmetric","2",TRUE,2.83999999999833
"131","X=~x1",0.75240924456952,0.0339450771167651,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"132","X=~x2",0.80652466723303,0.0263193709306909,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"133","X=~x3",0.810617849759298,0.0266818562813556,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"134","Z=~z1",0.815130713730126,0.0222850209160504,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"135","Z=~z2",0.781920189704081,0.0302293694349296,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"136","Z=~z3",0.780293207523917,0.027410987391756,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"137","Y=~y1",0.783985902850773,0.0252777329595267,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"138","Y=~y2",0.787288382704953,0.0225730707191146,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"139","Y=~y3",0.78868162582548,0.0235158094409186,0.8,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"140","Y~X",0.303155811330044,0.0358689104682684,0.4,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"141","Y~Z",0.337753834134316,0.037625733922058,0.5,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"142","Y~X:Z",0.0898390582056535,0.0376511914234428,0.3,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"143","X~~Z",0.216738461831637,0.0442776522388844,0.2,"PLS",3,1076329,500,"Symmetric","2",TRUE,1.31999999999971
"144","X=~x1",0.723,0.049,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"145","X=~x2",0.811,0.047,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"146","X=~x3",0.803,0.048,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"147","Z=~z1",0.822,0.045,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"148","Z=~z2",0.775,0.047,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"149","Z=~z3",0.757,0.048,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"150","Y=~y1",0.784,0.046,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"151","Y=~y2",0.783,0.046,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"152","Y=~y3",0.773,0.047,0.8,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"153","Y~X",0.419,0.061,0.4,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"154","Y~Z",0.482,0.06,0.5,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"155","Y~X:Z",0.183,0.082,0.3,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"156","X~~Z",0.322,0.065,0.2,"Mplus",3,1076329,500,"Symmetric","2",TRUE,45.4699999999993
"157","X=~x1",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"158","X=~x2",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"159","X=~x3",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"160","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"161","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"162","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"163","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"164","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"165","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"166","Y~X",NA,NA,0.4,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"167","Y~Z",NA,NA,0.5,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"168","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"169","X~~Z",NA,NA,0.2,"MC-OrdPLSc",4,7764301,500,"Symmetric","2",FALSE,15.8299999999999
"170","X=~x1",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"171","X=~x2",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"172","X=~x3",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"173","Z=~z1",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"174","Z=~z2",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"175","Z=~z3",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"176","Y=~y1",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"177","Y=~y2",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"178","Y=~y3",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"179","Y~X",NA,NA,0.4,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"180","Y~Z",NA,NA,0.5,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"181","Y~X:Z",NA,NA,0.3,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"182","X~~Z",NA,NA,0.2,"PLSc",4,7764301,500,"Symmetric","2",FALSE,3.19000000000051
"183","X=~x1",0.491798247377509,0.129478891488848,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"184","X=~x2",0.642756430318602,0.114050092725992,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"185","X=~x3",0.800989763841769,0.0840888641808687,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"186","Z=~z1",0.652820210841846,0.0889631345048008,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"187","Z=~z2",0.597533697649731,0.0967908650964538,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"188","Z=~z3",0.708834019174615,0.0749451447501516,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"189","Y=~y1",0.687043799794919,0.0597717272681216,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"190","Y=~y2",0.654253422601012,0.0687333799762615,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"191","Y=~y3",0.737121448697682,0.0569768060236899,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"192","Y~X",0.195361217158643,0.0395900350892158,0.4,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"193","Y~Z",0.273453739725886,0.0397671096030735,0.5,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"194","Y~X:Z",0.137327446798351,0.0428776035781212,0.3,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"195","X~~Z",0.0622869709302161,0.0436344995721391,0.2,"PLS",4,7764301,500,"Symmetric","2",TRUE,1.59000000000015
"196","X=~x1",0.317,0.078,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"197","X=~x2",0.463,0.089,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"198","X=~x3",0.57,0.098,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"199","Z=~z1",0.383,0.079,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"200","Z=~z2",0.421,0.081,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"201","Z=~z3",0.565,0.091,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"202","Y=~y1",0.545,0.083,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"203","Y=~y2",0.599,0.088,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"204","Y=~y3",0.696,0.093,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"205","Y~X",0.407,0.102,0.4,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"206","Y~Z",0.543,0.096,0.5,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"207","Y~X:Z",0.604,0.14,0.3,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"208","X~~Z",0.182,0.117,0.2,"Mplus",4,7764301,500,"Symmetric","2",TRUE,74.2399999999998
"209","X=~x1",0.78874564251501,0.0394099142798305,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"210","X=~x2",0.806281122638191,0.0409181591943111,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"211","X=~x3",0.742070424712417,0.0403277459556124,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"212","Z=~z1",0.765793256873603,0.0324549879532662,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"213","Z=~z2",0.813717959763324,0.0348606656090095,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"214","Z=~z3",0.849814891293062,0.0281844587510619,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"215","Y=~y1",0.777033458731266,0.0328213875495425,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"216","Y=~y2",0.799093980956388,0.0310896208890291,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"217","Y=~y3",0.846980135235829,0.0275955253485546,0.8,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"218","Y~X",0.401498945765326,0.0416431443208463,0.4,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"219","Y~Z",0.518827984930103,0.0375210398388375,0.5,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
"220","Y~X:Z",0.403549155639422,0.0529387152706428,0.3,"MC-OrdPLSc",5,5709164,1000,"Symmetric","2",TRUE,12.1299999999992
