"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.410299069842323,0.0941064724489099,0.4,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"2","X=~x2",0.703511882120626,0.0791423314236955,0.8,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"3","X=~x3",0.998575162921853,0.0658395257747288,0.8,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"4","Z=~z1",0.517657594771875,0.102303786208245,0.6,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"5","Z=~z2",0.589311737004886,0.134048611143386,0.6,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"6","Z=~z3",0.621439785936242,0.0983690008039434,0.8,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"7","Y=~y1",0.40529868267646,0.105304024899281,0.4,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"8","Y=~y2",0.774303634996218,0.115956724800886,0.7,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"9","Y=~y3",0.696724102219167,0.0952589379804832,0.9,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"10","Y~X",0.480706804602019,0.0918753822179768,0.4,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"11","Y~Z",0.572620220409569,0.101745878158196,0.5,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"12","Y~X:Z",0.240029742941504,0.159210389326106,0.3,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"13","X~~Z",0.173354126621372,0.154866687060847,0.2,"MC-OrdPLSc-Median",14721,9325068,300,"Symmetric","2",1,TRUE,117.207999999999
"14","X=~x1",0.392124017955481,0.128861113252324,0.4,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
"15","X=~x2",0.751286552553279,0.0628651916070372,0.8,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
"16","X=~x3",0.79363050026628,0.0566184173949029,0.8,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
"17","Z=~z1",0.580980601200758,0.0613838078902353,0.6,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
"18","Z=~z2",0.618628631204114,0.0562039099248917,0.6,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
"19","Z=~z3",0.828599473089216,0.0474937524753091,0.8,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
"20","Y=~y1",0.387858990003016,0.0622086250546199,0.4,"MC-OrdPLSc-Median",14722,6954847,1000,"Symmetric","2",1,TRUE,44.0540000000037
