"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.346618268979964,0.120924873015401,0.4,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"2","X=~x2",0.730660973583027,0.091628066918012,0.8,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"3","X=~x3",0.806054517942275,0.0897958893584998,0.8,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"4","Z=~z1",0.501843509310811,0.0945566866246602,0.6,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"5","Z=~z2",0.546507353119652,0.0931813360436818,0.6,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"6","Z=~z3",0.82140273996829,0.0899517035625547,0.8,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"7","Y=~y1",0.433215441352564,0.0847680706547412,0.4,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"8","Y=~y2",0.771986628712978,0.0581164666136654,0.7,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"9","Y=~y3",0.957348643943428,0.0532893406296843,0.9,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"10","Y~X",0.454841470871575,0.0923670486092515,0.4,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"11","Y~Z",0.61224395443911,0.0848855158088701,0.5,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"12","Y~X:Z",-0.0314640202038861,0.167440192768921,0.3,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"13","X~~Z",0.193038408344081,0.111435256325094,0.2,"MC-OrdPLSc",5761,5250146,300,"Symmetric","2",1,TRUE,11.648
"14","X=~x1",0.333073174243792,0.10103680586886,0.4,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"15","X=~x2",0.561518535364906,0.0873661350508707,0.8,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"16","X=~x3",0.641824431134231,0.0910579328743713,0.8,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"17","Z=~z1",0.401319291287416,0.0767337474007037,0.6,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"18","Z=~z2",0.410512220870842,0.083967023899564,0.6,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"19","Z=~z3",0.701773536130304,0.0771118720949418,0.8,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"20","Y=~y1",0.341578379152078,0.0886060796739722,0.4,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"21","Y=~y2",0.658717983128356,0.0628564520087324,0.7,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"22","Y=~y3",0.798998367901797,0.0542466963150249,0.9,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"23","Y~X",0.454457001712099,0.136804696775593,0.4,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"24","Y~Z",0.587190123625291,0.108578923506524,0.5,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"25","Y~X:Z",-0.0432094663456926,0.207011808003211,0.3,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"26","X~~Z",0.185841999209887,0.112713864065839,0.2,"PLSc",5761,5250146,300,"Symmetric","2",1,TRUE,3.44
"27","X=~x1",0.429376425049156,0.115412045541178,0.4,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"28","X=~x2",0.793772955532218,0.0471965762491555,0.8,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"29","X=~x3",0.831156761640012,0.0435618712519152,0.8,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"30","Z=~z1",0.603494204399295,0.0716855348183349,0.6,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"31","Z=~z2",0.649082098488963,0.0675076327704248,0.6,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"32","Z=~z3",0.836791623959972,0.0370667295081987,0.8,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"33","Y=~y1",0.506446521787168,0.0839875997175517,0.4,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"34","Y=~y2",0.811900380154934,0.0355927393826455,0.7,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"35","Y=~y3",0.881116585718766,0.0188530673382176,0.9,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"36","Y~X",0.308999230159021,0.0510864299570347,0.4,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"37","Y~Z",0.391313740736056,0.0473278896407423,0.5,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"38","Y~X:Z",0.000372143360623408,0.0501005079621677,0.3,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"39","X~~Z",0.104124779555418,0.0616120930838373,0.2,"PLS",5761,5250146,300,"Symmetric","2",1,TRUE,1.92
"40","X=~x1",0.24,0.08,0.4,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"41","X=~x2",0.773,0.085,0.8,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"42","X=~x3",0.799,0.086,0.8,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"43","Z=~z1",0.467,0.086,0.6,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"44","Z=~z2",0.54,0.085,0.6,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"45","Z=~z3",0.762,0.088,0.8,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"46","Y=~y1",0.415,0.074,0.4,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"47","Y=~y2",0.741,0.062,0.7,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"48","Y=~y3",0.949,0.053,0.9,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"49","Y~X",0.482,0.084,0.4,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"50","Y~Z",0.617,0.085,0.5,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"51","Y~X:Z",-0.06,0.17,0.3,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"52","X~~Z",0.149,0.108,0.2,"Mplus",5761,5250146,300,"Symmetric","2",1,TRUE,64.957
"53","X=~x1",0.417039812443024,0.0700382164437578,0.4,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"54","X=~x2",0.742434218413252,0.0538126339707723,0.8,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"55","X=~x3",0.840644439273426,0.0605204983752248,0.8,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"56","Z=~z1",0.604512884391795,0.0504059140573539,0.6,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"57","Z=~z2",0.635885043530831,0.0524595269974876,0.6,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"58","Z=~z3",0.667073034797727,0.0501471343146649,0.8,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"59","Y=~y1",0.346566458942468,0.0543268271891907,0.4,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"60","Y=~y2",0.743309302095902,0.0433796859321204,0.7,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"61","Y=~y3",0.842122373821664,0.0442414109078596,0.9,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"62","Y~X",0.34567747010322,0.0557274695331297,0.4,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"63","Y~Z",0.579396785214647,0.052633989202208,0.5,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"64","Y~X:Z",0.368571890394013,0.0795001604314821,0.3,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"65","X~~Z",0.182409679912075,0.0599013661242548,0.2,"MC-OrdPLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,15.332
"66","X=~x1",0.335429987580009,0.0803879851480254,0.4,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"67","X=~x2",0.614030109918079,0.0608941847685458,0.8,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"68","X=~x3",0.691141081488373,0.0619047089886558,0.8,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"69","Z=~z1",0.497806792809487,0.0491797212339277,0.6,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"70","Z=~z2",0.534792894547357,0.0482502838792681,0.6,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"71","Z=~z3",0.507278876634473,0.0512642448253003,0.8,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"72","Y=~y1",0.257953915989179,0.0518307096014005,0.4,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"73","Y=~y2",0.611911094856657,0.0405042037667006,0.7,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"74","Y=~y3",0.666588236808656,0.0392259026721269,0.9,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"75","Y~X",0.356438798544293,0.0580216576463026,0.4,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"76","Y~Z",0.56033992156081,0.0556265038380001,0.5,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"77","Y~X:Z",0.268668939545957,0.0718161071502639,0.3,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"78","X~~Z",0.176014783708979,0.0538836897195066,0.2,"PLSc",5762,5503243,1000,"Symmetric","2",1,TRUE,6.34999999999999
"79","X=~x1",0.504337054966879,0.0634132346872301,0.4,"PLS",5762,5503243,1000,"Symmetric","2",1,TRUE,1.99199999999999
"80","X=~x2",0.789578332865303,0.0320027134826637,0.8,"PLS",5762,5503243,1000,"Symmetric","2",1,TRUE,1.99199999999999
