"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.405599591814662,0.0995968870892481,0.4,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"2","X=~x2",0.84614505073906,0.090979348332415,0.8,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"3","X=~x3",0.779776358574248,0.109110626310636,0.8,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"4","Z=~z1",0.569212331285928,0.0785727961919307,0.6,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"5","Z=~z2",0.606941152029002,0.0763083836492315,0.6,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"6","Z=~z3",0.806420517123903,0.0663586313827251,0.8,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"7","Y=~y1",0.432021866119263,0.100097040434458,0.4,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"8","Y=~y2",0.577637592284388,0.0801570782598354,0.7,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"9","Y=~y3",0.923893118201726,0.0882519073752341,0.9,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"10","Y~X",0.217511121471299,0.0954075260767339,0.4,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"11","Y~Z",0.639145794177565,0.0994670171676142,0.5,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"12","Y~X:Z",0.338437263173256,0.14052437056243,0.3,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"13","X~~Z",0.350394538722498,0.101693532740718,0.2,"MC-OrdPLSc",361,4518272,300,"Symmetric","2",1,TRUE,12.151
"14","X=~x1",0.346685427932273,0.146080667078797,0.4,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"15","X=~x2",0.676402849121617,0.111396264214583,0.8,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"16","X=~x3",0.651524688684371,0.115016112204891,0.8,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"17","Z=~z1",0.482434501370972,0.0842751129387201,0.6,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"18","Z=~z2",0.486807590745031,0.082538893553777,0.6,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"19","Z=~z3",0.638614488777887,0.0737381947693733,0.8,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"20","Y=~y1",0.343330090742211,0.0818895483255513,0.4,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"21","Y=~y2",0.439712807825288,0.0752447372375988,0.7,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"22","Y=~y3",0.756443193335599,0.081382679731146,0.9,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"23","Y~X",0.208062120036565,0.119712217233385,0.4,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"24","Y~Z",0.668141735770337,0.13287355472683,0.5,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"25","Y~X:Z",0.308413141992149,0.165012549095104,0.3,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"26","X~~Z",0.338781938378549,0.0964989510872769,0.2,"PLSc",361,4518272,300,"Symmetric","2",1,TRUE,3.546
"27","X=~x1",0.482759267284342,0.127869211146334,0.4,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"28","X=~x2",0.84207347931006,0.0467161614570798,0.8,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"29","X=~x3",0.811950204589714,0.0586293168426843,0.8,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"30","Z=~z1",0.653366881372164,0.0705354235904535,0.6,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"31","Z=~z2",0.686292943353901,0.0653029817358856,0.6,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"32","Z=~z3",0.816763992627483,0.0352010378021073,0.8,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"33","Y=~y1",0.52053885355326,0.0874145616911051,0.4,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"34","Y=~y2",0.672011263254438,0.0653486617126748,0.7,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"35","Y=~y3",0.871775329157139,0.0319226964247409,0.9,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"36","Y~X",0.193046853765197,0.0526211309508641,0.4,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"37","Y~Z",0.381773512322033,0.0475001767408934,0.5,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"38","Y~X:Z",0.119233225886691,0.048886332945172,0.3,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"39","X~~Z",0.201006686952173,0.0551236399223724,0.2,"PLS",361,4518272,300,"Symmetric","2",1,TRUE,1.975
"40","X=~x1",0.343,0.08,0.4,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"41","X=~x2",0.848,0.088,0.8,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"42","X=~x3",0.767,0.087,0.8,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"43","Z=~z1",0.537,0.08,0.6,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"44","Z=~z2",0.578,0.078,0.6,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"45","Z=~z3",0.79,0.076,0.8,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"46","Y=~y1",0.371,0.085,0.4,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"47","Y=~y2",0.56,0.081,0.7,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"48","Y=~y3",0.908,0.076,0.9,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"49","Y~X",0.23,0.096,0.4,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"50","Y~Z",0.64,0.09,0.5,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"51","Y~X:Z",0.359,0.15,0.3,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"52","X~~Z",0.327,0.095,0.2,"Mplus",361,4518272,300,"Symmetric","2",1,TRUE,78.317
"53","X=~x1",0.351814346220973,0.052524111822464,0.4,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"54","X=~x2",0.810921029277902,0.0491341326570093,0.8,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"55","X=~x3",0.807426794643949,0.0509494270606863,0.8,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"56","Z=~z1",0.659772479687054,0.0475848690692431,0.6,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"57","Z=~z2",0.564155402144543,0.0480184327164545,0.6,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"58","Z=~z3",0.818538481260678,0.0514685418032222,0.8,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"59","Y=~y1",0.39267364578386,0.0543123573301197,0.4,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"60","Y=~y2",0.679887529675386,0.0439501275843114,0.7,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"61","Y=~y3",0.804396553257585,0.039652146667975,0.9,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"62","Y~X",0.438874321251522,0.052624172932591,0.4,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"63","Y~Z",0.532243156446201,0.0548941084906366,0.5,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"64","Y~X:Z",0.307145147647127,0.0818390595567702,0.3,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"65","X~~Z",0.234090785708927,0.0527603610213124,0.2,"MC-OrdPLSc",362,2284069,1000,"Symmetric","2",1,TRUE,14.972
"66","X=~x1",0.241970971670186,0.0741572869896212,0.4,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"67","X=~x2",0.688253841653005,0.0479497135511916,0.8,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"68","X=~x3",0.676052978929989,0.0499022671153637,0.8,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"69","Z=~z1",0.532950796701058,0.0521069288955321,0.6,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"70","Z=~z2",0.466320733731789,0.0504234360975227,0.6,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"71","Z=~z3",0.664303324054249,0.0476208783285579,0.8,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"72","Y=~y1",0.300994586659059,0.0457040266767195,0.4,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"73","Y=~y2",0.542040045840664,0.0383727705859366,0.7,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"74","Y=~y3",0.651938849509525,0.0401955584153391,0.9,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"75","Y~X",0.438492555856673,0.0574274979151404,0.4,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"76","Y~Z",0.530008174983433,0.0568197243756956,0.5,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"77","Y~X:Z",0.250378199577063,0.0737526869456504,0.3,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"78","X~~Z",0.22076385890742,0.0505873154249583,0.2,"PLSc",362,2284069,1000,"Symmetric","2",1,TRUE,6.33200000000001
"79","X=~x1",0.429242210893373,0.0659422213554922,0.4,"PLS",362,2284069,1000,"Symmetric","2",1,TRUE,1.843
"80","X=~x2",0.832096292404439,0.0229479560080522,0.8,"PLS",362,2284069,1000,"Symmetric","2",1,TRUE,1.843
"81","X=~x3",0.829656802298789,0.0239645431708952,0.8,"PLS",362,2284069,1000,"Symmetric","2",1,TRUE,1.843
"82","Z=~z1",0.723249846237866,0.0346813332884442,0.6,"PLS",362,2284069,1000,"Symmetric","2",1,TRUE,1.843
