"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.471748964864978,0.106289272945254,0.4,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"2","X=~x2",0.875207602956045,0.0991828537917823,0.8,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"3","X=~x3",0.883702685733418,0.0958650259249485,0.8,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"4","Z=~z1",0.568757491419303,0.0880961847359188,0.6,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"5","Z=~z2",0.54445062868887,0.107003618380284,0.6,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"6","Z=~z3",0.706096039152602,0.0938793915368802,0.8,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"7","Y=~y1",0.394485854565193,0.080547426538349,0.4,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"8","Y=~y2",0.711384468993013,0.0794997205217638,0.7,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"9","Y=~y3",0.896519023667152,0.0753403738095507,0.9,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"10","Y~X",0.320528124074519,0.0915667955636906,0.4,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"11","Y~Z",0.588285675171981,0.0968288262767149,0.5,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"12","Y~X:Z",0.283838732649592,0.151981383999728,0.3,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"13","X~~Z",0.212775524414698,0.0979957438031017,0.2,"MC-OrdPLSc",10081,2476860,300,"Symmetric","2",1,TRUE,7.96999999999935
"14","X=~x1",0.315011097916037,0.154248798362381,0.4,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"15","X=~x2",0.763947984883096,0.104041656135388,0.8,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"16","X=~x3",0.76521900160754,0.105395499767427,0.8,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"17","Z=~z1",0.480887823936352,0.0867395079959697,0.6,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"18","Z=~z2",0.429575269332495,0.096594992032775,0.6,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"19","Z=~z3",0.554101227284308,0.0865759759819572,0.8,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"20","Y=~y1",0.331148789040605,0.0936760298058999,0.4,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"21","Y=~y2",0.57083104564196,0.0711173206661626,0.7,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"22","Y=~y3",0.717082495335601,0.070695113297871,0.9,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"23","Y~X",0.312401083618687,0.109684039260761,0.4,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"24","Y~Z",0.581298004623935,0.135199943076521,0.5,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"25","Y~X:Z",0.188648171113577,0.177669832310335,0.3,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"26","X~~Z",0.198677839937779,0.0942100918922006,0.2,"PLSc",10081,2476860,300,"Symmetric","2",1,TRUE,2.07899999999972
"27","X=~x1",0.535154571508557,0.106003615487659,0.4,"PLS",10081,2476860,300,"Symmetric","2",1,TRUE,1.15200000000004
"28","X=~x2",0.855213525199352,0.0382033602560361,0.8,"PLS",10081,2476860,300,"Symmetric","2",1,TRUE,1.15200000000004
