"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"73","Y=~y2",0.389518627685139,0.278450976257847,0.5,"PLSc",482,6746201,200,"Symmetric","2",TRUE,3.68000000000029
"74","Y=~y3",0.61154882583961,0.275108385355556,0.5,"PLSc",482,6746201,200,"Symmetric","2",TRUE,3.68000000000029
"75","Y~X",0.270785777104557,2.92975865567954,0.4,"PLSc",482,6746201,200,"Symmetric","2",TRUE,3.68000000000029
"76","Y~Z",0.267682920516878,3.58983909687766,0.5,"PLSc",482,6746201,200,"Symmetric","2",TRUE,3.68000000000029
"77","Y~X:Z",-0.0441829980821361,2.87573712073605,0.3,"PLSc",482,6746201,200,"Symmetric","2",TRUE,3.68000000000029
"78","X~~Z",0.221473330946156,0.866063725633203,0.2,"PLSc",482,6746201,200,"Symmetric","2",TRUE,3.68000000000029
"79","X=~x1",0.553075958323402,0.440426849000637,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"80","X=~x2",0.942620243419454,0.317304326945352,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"81","X=~x3",0.195909142777594,0.430146896633138,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"82","Z=~z1",0.564269718038985,0.370525599042729,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"83","Z=~z2",0.36666080894939,0.365521136743363,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"84","Z=~z3",0.928999696916583,0.293704911581819,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"85","Y=~y1",0.506583056629441,0.259841029773153,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"86","Y=~y2",0.599494327898834,0.328998491214014,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"87","Y=~y3",0.841989140550188,0.241772221383552,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"88","Y~X",0.144950798902891,0.0836769532938376,0.4,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"89","Y~Z",0.163408320078354,0.0790409897977955,0.5,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"90","Y~X:Z",-0.0126673082515855,0.0876557298704475,0.3,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"91","X~~Z",0.14345996893144,0.0953528186353039,0.2,"PLS",482,6746201,200,"Symmetric","2",TRUE,2.69000000000233
"92","X=~x1",0.776,0.221,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"93","X=~x2",0.455,0.164,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"94","X=~x3",0.389,0.123,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"95","Z=~z1",0.576,0.177,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"96","Z=~z2",0.282,0.115,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"97","Z=~z3",0.705,0.204,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"98","Y=~y1",0.371,0.128,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"99","Y=~y2",0.244,0.122,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"100","Y=~y3",0.935,0.227,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"101","Y~X",0.02,0.179,0.4,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"102","Y~Z",0.388,0.144,0.5,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"103","Y~X:Z",-0.271,0.231,0.3,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"104","X~~Z",0.267,0.19,0.2,"Mplus",482,6746201,200,"Symmetric","2",TRUE,52.2299999999959
"105","X=~x1",0.853339864321142,0.0430717515364076,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"106","X=~x2",0.806113576129565,0.0516139960463021,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"107","X=~x3",0.827507731359144,0.0502035183008523,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"108","Z=~z1",0.83262388471621,0.0516619428002718,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"109","Z=~z2",0.752432199804333,0.0531699286628162,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"110","Z=~z3",0.807004938931605,0.0419440521908166,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"111","Y=~y1",0.780398994430961,0.0379361164105539,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"112","Y=~y2",0.755824476887392,0.0464024771649795,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"113","Y=~y3",0.751545723380346,0.046080088835616,0.8,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"114","Y~X",0.385493991986606,0.0657022217840894,0.4,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"115","Y~Z",0.512944581571167,0.0637557469197696,0.5,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"116","Y~X:Z",0.179476493410833,0.097912980416714,0.3,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"117","X~~Z",0.24680635410863,0.0638513592787888,0.2,"MC-OrdPLSc",483,7570000,500,"Symmetric","2",TRUE,9.2699999999968
"118","X=~x1",0.745334218822346,0.0716393046339046,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"119","X=~x2",0.713734762554454,0.069330612563522,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"120","X=~x3",0.615656223560012,0.0733744135658787,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"121","Z=~z1",0.732190925446787,0.0552696326260223,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"122","Z=~z2",0.601221212501953,0.0618056790385829,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"123","Z=~z3",0.653102025673621,0.0587949258814349,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"124","Y=~y1",0.677941329966974,0.0462194367577661,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"125","Y=~y2",0.610685665102674,0.0497916535199546,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"126","Y=~y3",0.580078487083387,0.0493175902584004,0.8,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"127","Y~X",0.371820102412787,0.0614764191846484,0.4,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"128","Y~Z",0.494466705057816,0.0625906816893437,0.5,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"129","Y~X:Z",0.13403235927939,0.0709430150059472,0.3,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"130","X~~Z",0.223225891963692,0.0556468643181166,0.2,"PLSc",483,7570000,500,"Symmetric","2",TRUE,2.98999999999796
"131","X=~x1",0.822883991125317,0.0246256287166879,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"132","X=~x2",0.79463356701815,0.029319066059458,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"133","X=~x3",0.808870855202436,0.0279372192929676,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"134","Z=~z1",0.811527429434349,0.0243413699754329,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"135","Z=~z2",0.763170621666114,0.0314554904122947,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"136","Z=~z3",0.797644569550339,0.0265851322451235,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"137","Y=~y1",0.781886026760577,0.0247263464152736,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"138","Y=~y2",0.767065301869297,0.0268465188934665,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"139","Y=~y3",0.760205923663037,0.0275435072185817,0.8,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"140","Y~X",0.279757642777546,0.0396737783762697,0.4,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"141","Y~Z",0.349670238294642,0.0407879644274817,0.5,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"142","Y~X:Z",0.0762336376478072,0.0396877604937286,0.3,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"143","X~~Z",0.161554483804755,0.0409348855337645,0.2,"PLS",483,7570000,500,"Symmetric","2",TRUE,1.41999999999825
"144","X=~x1",0.825,0.041,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"145","X=~x2",0.757,0.046,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"146","X=~x3",0.87,0.04,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"147","Z=~z1",0.794,0.047,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"148","Z=~z2",0.75,0.049,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"149","Z=~z3",0.805,0.047,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"150","Y=~y1",0.742,0.051,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"151","Y=~y2",0.749,0.051,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"152","Y=~y3",0.756,0.052,0.8,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"153","Y~X",0.357,0.062,0.4,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"154","Y~Z",0.542,0.058,0.5,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"155","Y~X:Z",0.203,0.093,0.3,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"156","X~~Z",0.24,0.066,0.2,"Mplus",483,7570000,500,"Symmetric","2",TRUE,42.9199999999983
"157","X=~x1",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"158","X=~x2",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"159","X=~x3",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"160","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"161","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"162","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"163","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"164","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"165","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"166","Y~X",NA,NA,0.4,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"167","Y~Z",NA,NA,0.5,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"168","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"169","X~~Z",NA,NA,0.2,"MC-OrdPLSc",484,7960855,500,"Symmetric","2",FALSE,14.5400000000009
"170","X=~x1",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"171","X=~x2",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"172","X=~x3",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"173","Z=~z1",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"174","Z=~z2",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"175","Z=~z3",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"176","Y=~y1",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"177","Y=~y2",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"178","Y=~y3",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"179","Y~X",NA,NA,0.4,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"180","Y~Z",NA,NA,0.5,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"181","Y~X:Z",NA,NA,0.3,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"182","X~~Z",NA,NA,0.2,"PLSc",484,7960855,500,"Symmetric","2",FALSE,3.08000000000175
"183","X=~x1",0.672160257935131,0.11024337175062,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"184","X=~x2",0.741359246614104,0.0978956835905574,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"185","X=~x3",0.620233819637596,0.120887790966986,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"186","Z=~z1",0.61291821399873,0.0972081677618589,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"187","Z=~z2",0.587827410614182,0.0954779227070394,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"188","Z=~z3",0.70948622236294,0.0808807539364791,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"189","Y=~y1",0.669441456469849,0.0661310614404828,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"190","Y=~y2",0.784522060059326,0.0448149672756082,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"191","Y=~y3",0.602155104056256,0.0706186888260901,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"192","Y~X",0.196818387067165,0.0396641310462176,0.4,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"193","Y~Z",0.295596486092701,0.0394616235716257,0.5,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"194","Y~X:Z",0.128230501889224,0.0406206948347747,0.3,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"195","X~~Z",0.0121151766362984,0.0444501060052355,0.2,"PLS",484,7960855,500,"Symmetric","2",TRUE,1.62000000000262
"196","X=~x1",0.438,0.081,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"197","X=~x2",0.587,0.093,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"198","X=~x3",0.514,0.089,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"199","Z=~z1",0.419,0.084,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"200","Z=~z2",0.326,0.081,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"201","Z=~z3",0.494,0.089,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"202","Y=~y1",0.519,0.078,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"203","Y=~y2",0.676,0.081,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"204","Y=~y3",0.489,0.075,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"205","Y~X",0.46,0.117,0.4,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"206","Y~Z",0.74,0.115,0.5,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"207","Y~X:Z",0.335,0.163,0.3,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"208","X~~Z",-0.019,0.126,0.2,"Mplus",484,7960855,500,"Symmetric","2",TRUE,65.2199999999939
"209","X=~x1",0.824271961304364,0.0365580712163766,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"210","X=~x2",0.71203418795935,0.0402451995825097,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"211","X=~x3",0.832672311781844,0.0343628258131827,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"212","Z=~z1",0.785925595793509,0.0316741471840576,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"213","Z=~z2",0.816712241523436,0.0283529311165835,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"214","Z=~z3",0.826659716485954,0.0303246580399518,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"215","Y=~y1",0.82242875969209,0.0286275104650421,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"216","Y=~y2",0.818566092085264,0.0304591561842916,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
"217","Y=~y3",0.822720709251293,0.0286973159762793,0.8,"MC-OrdPLSc",485,4636424,1000,"Symmetric","2",TRUE,10.9100000000035
