"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.420992998253769,0.099364918795176,0.4,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"2","X=~x2",0.710879123490559,0.0818455087460235,0.8,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"3","X=~x3",0.858918595731714,0.0815298268831217,0.8,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"4","Z=~z1",0.606159404777905,0.0994649879021792,0.6,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"5","Z=~z2",0.657259558032997,0.108465066446884,0.6,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"6","Z=~z3",0.786022736842144,0.104011753588981,0.8,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"7","Y=~y1",0.482214303345322,0.0911533951882975,0.4,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"8","Y=~y2",0.667785019230899,0.0763934675458933,0.7,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"9","Y=~y3",0.999,0.0729289264265474,0.9,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"10","Y~X",0.528173431045865,0.0801649409755135,0.4,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"11","Y~Z",0.394824510763633,0.0855515700398585,0.5,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"12","Y~X:Z",0.43279356696987,0.150465068498643,0.3,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"13","X~~Z",0.203734598670488,0.0922242424946634,0.2,"MC-OrdPLSc",4961,8093532,300,"Symmetric","2",1,TRUE,11.6650000000009
"14","X=~x1",0.363531963410738,0.0952647429662705,0.4,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"15","X=~x2",0.554070611089466,0.0828579406224451,0.8,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"16","X=~x3",0.712341393805084,0.0840558623833265,0.8,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"17","Z=~z1",0.429744494301226,0.111281326134421,0.6,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"18","Z=~z2",0.526640652824975,0.0963740233746714,0.6,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"19","Z=~z3",0.704554366775464,0.0997263423958779,0.8,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"20","Y=~y1",0.388971028575126,0.0797244893127106,0.4,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"21","Y=~y2",0.481270058274209,0.0771272066395785,0.7,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"22","Y=~y3",0.902317509634874,0.0719372187424983,0.9,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"23","Y~X",0.499548569117547,0.0968579595141968,0.4,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"24","Y~Z",0.397337505402542,0.103804369498576,0.5,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"25","Y~X:Z",0.306015496933653,0.113869343684318,0.3,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"26","X~~Z",0.19331678826224,0.0935910842931283,0.2,"PLSc",4961,8093532,300,"Symmetric","2",1,TRUE,3.2039999999979
"27","X=~x1",0.501640065210594,0.0959124904621733,0.4,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"28","X=~x2",0.771522357659687,0.0490584353671037,0.8,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"29","X=~x3",0.847902246304961,0.0352926819023758,0.8,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"30","Z=~z1",0.672950136598498,0.0757058135432118,0.6,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"31","Z=~z2",0.718439160315492,0.067389237977368,0.6,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"32","Z=~z3",0.802142422886773,0.0519977435528824,0.8,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"33","Y=~y1",0.548356458110511,0.0739126092919472,0.4,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"34","Y=~y2",0.725513267202151,0.0523324895015099,0.7,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"35","Y=~y3",0.90053565637153,0.0196190206073462,0.9,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"36","Y~X",0.360438595416355,0.0499476360373374,0.4,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"37","Y~Z",0.275413493663825,0.0502457629776588,0.5,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"38","Y~X:Z",0.156688912431249,0.0503170598352681,0.3,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"39","X~~Z",0.117210276570546,0.0564201255287689,0.2,"PLS",4961,8093532,300,"Symmetric","2",1,TRUE,1.76499999999942
"40","X=~x1",0.35,0.079,0.4,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"41","X=~x2",0.693,0.073,0.8,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"42","X=~x3",0.881,0.072,0.8,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"43","Z=~z1",0.644,0.084,0.6,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"44","Z=~z2",0.635,0.085,0.6,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"45","Z=~z3",0.705,0.087,0.8,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"46","Y=~y1",0.438,0.075,0.4,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"47","Y=~y2",0.664,0.066,0.7,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"48","Y=~y3",0.995,0.012,0.9,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"49","Y~X",0.53,0.074,0.4,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"50","Y~Z",0.399,0.082,0.5,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"51","Y~X:Z",0.389,0.121,0.3,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"52","X~~Z",0.199,0.099,0.2,"Mplus",4961,8093532,300,"Symmetric","2",1,TRUE,75.5660000000062
"53","X=~x1",0.352676178213718,0.0744291241329828,0.4,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"54","X=~x2",0.854539415345349,0.0666577078641541,0.8,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"55","X=~x3",0.826208426200729,0.0592135745757526,0.8,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"56","Z=~z1",0.565427363593022,0.0513258620681319,0.6,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"57","Z=~z2",0.625774576938351,0.0469904680627931,0.6,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"58","Z=~z3",0.786523014840549,0.0519676805380747,0.8,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"59","Y=~y1",0.414807820793856,0.0510244598887884,0.4,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"60","Y=~y2",0.678094029415118,0.0438831646011436,0.7,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"61","Y=~y3",0.903037571607321,0.052757076205043,0.9,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"62","Y~X",0.297600270294118,0.0499146276337011,0.4,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"63","Y~Z",0.527859802310289,0.0582292318096088,0.5,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"64","Y~X:Z",0.281400724245494,0.0818157399312456,0.3,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"65","X~~Z",0.135657777487862,0.0627822021483836,0.2,"MC-OrdPLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,13.2009999999937
"66","X=~x1",0.250678421476501,0.104109433834359,0.4,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"67","X=~x2",0.736762028220694,0.0685570212424967,0.8,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"68","X=~x3",0.684788840110115,0.0612211934039832,0.8,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"69","Z=~z1",0.484570179398953,0.0536705246691203,0.6,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"70","Z=~z2",0.505039646349644,0.0548282094613202,0.6,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"71","Z=~z3",0.613459450106761,0.0484690787397595,0.8,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"72","Y=~y1",0.371950530554991,0.0545148483045104,0.4,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"73","Y=~y2",0.503740906697396,0.0479068358965722,0.7,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"74","Y=~y3",0.740592923154804,0.0502577260250174,0.9,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"75","Y~X",0.274022053220275,0.0499149448054111,0.4,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"76","Y~Z",0.517177434886276,0.0591981317794163,0.5,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"77","Y~X:Z",0.205622522019648,0.0707645237132234,0.3,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"78","X~~Z",0.128053787772623,0.0550713437545389,0.2,"PLSc",4962,7530855,1000,"Symmetric","2",1,TRUE,6.0789999999979
"79","X=~x1",0.42592538730969,0.0816350150300237,0.4,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
"80","X=~x2",0.850805461106963,0.0291621691455973,0.8,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
"81","X=~x3",0.838770871990607,0.0272880583158988,0.8,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
"82","Z=~z1",0.651745240438075,0.0428353234070539,0.6,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
"83","Z=~z2",0.701787309296383,0.0380658396244599,0.6,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
"84","Z=~z3",0.804729100593573,0.0238378757805552,0.8,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
"85","Y=~y1",0.501689399917395,0.0557340881463843,0.4,"PLS",4962,7530855,1000,"Symmetric","2",1,TRUE,1.74300000000221
