"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.518579651913332,0.112926312054742,0.4,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"2","X=~x2",0.876697960573802,0.113639467201254,0.8,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"3","X=~x3",0.796796488683222,0.111018510468995,0.8,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"4","Z=~z1",0.52055385467036,0.100159238950618,0.6,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"5","Z=~z2",0.675335904282728,0.0954095653172474,0.6,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"6","Z=~z3",0.75867445124515,0.08962259340592,0.8,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"7","Y=~y1",0.452436526150978,0.0998677696335914,0.4,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"8","Y=~y2",0.640182695832895,0.0969720100683252,0.7,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"9","Y=~y3",0.891890246244343,0.0781435205698702,0.9,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"10","Y~X",0.27141894707862,0.102898287163688,0.4,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"11","Y~Z",0.567422775557913,0.0908913478308404,0.5,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"12","Y~X:Z",0.312859931851093,0.120421233556092,0.3,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"13","X~~Z",0.295955755158075,0.0997789410798886,0.2,"MC-OrdPLSc",5841,7973064,300,"Symmetric","2",1,TRUE,11.6479999999974
"14","X=~x1",0.396685873945904,0.149313313052746,0.4,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
"15","X=~x2",0.802209991805223,0.140034426791085,0.8,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
"16","X=~x3",0.60730976474669,0.118676467122907,0.8,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
"17","Z=~z1",0.34721704620628,0.103688232226611,0.6,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
"18","Z=~z2",0.605769414373644,0.0864454598119722,0.6,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
"19","Z=~z3",0.608263603244532,0.0869872798074442,0.8,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
"20","Y=~y1",0.382253616347554,0.099732065354778,0.4,"PLSc",5841,7973064,300,"Symmetric","2",1,TRUE,3.27400000000125
