"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.374603079995726,0.116359656612891,0.4,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"2","X=~x2",0.753273028146528,0.0807752469153813,0.8,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"3","X=~x3",0.79382393654981,0.0831495984732684,0.8,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"4","Z=~z1",0.701018868612647,0.0809242183617833,0.6,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"5","Z=~z2",0.671962130934618,0.0844893802488909,0.6,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"6","Z=~z3",0.723613820708833,0.0844183116290212,0.8,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"7","Y=~y1",0.393268103287875,0.0886735600015953,0.4,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"8","Y=~y2",0.663187803736255,0.0726613349561197,0.7,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"9","Y=~y3",0.87312098344111,0.0629584611968193,0.9,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"10","Y~X",0.54787081497821,0.0875909348226795,0.4,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"11","Y~Z",0.588195944272821,0.0847201411291183,0.5,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"12","Y~X:Z",0.228323659144704,0.160118200291628,0.3,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"13","X~~Z",0.109158210477479,0.101783905222741,0.2,"MC-OrdPLSc",1801,6850839,300,"Symmetric","2",1,TRUE,12.146999999999
"14","X=~x1",0.289717255392654,0.114862826773538,0.4,"PLSc",1801,6850839,300,"Symmetric","2",1,TRUE,3.28800000000047
"15","X=~x2",0.642397359390726,0.0833289093551879,0.8,"PLSc",1801,6850839,300,"Symmetric","2",1,TRUE,3.28800000000047
"16","X=~x3",0.635926269784975,0.0776171535131998,0.8,"PLSc",1801,6850839,300,"Symmetric","2",1,TRUE,3.28800000000047
