"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.455145252556932,0.156742946181292,0.4,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"2","X=~x2",0.784574309884623,0.144422606088078,0.8,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"3","X=~x3",0.802604204798487,0.134562976678472,0.8,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"4","Z=~z1",0.652512326109269,0.0847629355337506,0.6,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"5","Z=~z2",0.564674998448922,0.0938497436502124,0.6,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"6","Z=~z3",0.845500123185018,0.0799835745500115,0.8,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"7","Y=~y1",0.473172463244507,0.085729474496659,0.4,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"8","Y=~y2",0.684761562266004,0.072414475907205,0.7,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"9","Y=~y3",0.923739235294706,0.0689613118248985,0.9,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"10","Y~X",0.285000054700666,0.0998463710308301,0.4,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"11","Y~Z",0.64569711657257,0.0773682956778059,0.5,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"12","Y~X:Z",0.206449807262622,0.174430472086294,0.3,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"13","X~~Z",0.126712156305808,0.0933547735517379,0.2,"MC-OrdPLSc",561,7864393,300,"Symmetric","2",1,TRUE,7.52999999999884
"14","X=~x1",0.399473666948437,0.164099294556795,0.4,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"15","X=~x2",0.645397232768198,0.141197629862475,0.8,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"16","X=~x3",0.634460166589879,0.141986736373166,0.8,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"17","Z=~z1",0.533239078759236,0.0824494882589056,0.6,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"18","Z=~z2",0.421723918370374,0.0968872767947219,0.6,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"19","Z=~z3",0.726187477351436,0.0809784660917036,0.8,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"20","Y=~y1",0.366741600842144,0.0876619477212554,0.4,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"21","Y=~y2",0.545129790018918,0.0671798264574718,0.7,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"22","Y=~y3",0.787690951426158,0.0769180290412824,0.9,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"23","Y~X",0.257986738294286,0.105883962973755,0.4,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"24","Y~Z",0.636426166663702,0.121904202689654,0.5,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"25","Y~X:Z",0.1805020325634,0.183588796199637,0.3,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"26","X~~Z",0.1209193124076,0.08998406957353,0.2,"PLSc",561,7864393,300,"Symmetric","2",1,TRUE,2.08099999999831
"27","X=~x1",0.539209502380331,0.140513679067526,0.4,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"28","X=~x2",0.809404126977568,0.0729031703823551,0.8,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"29","X=~x3",0.815448015392968,0.0674068626542438,0.8,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"30","Z=~z1",0.717277641895756,0.0559760703168581,0.6,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"31","Z=~z2",0.64296105401862,0.0718554412915417,0.6,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"32","Z=~z3",0.829835317637978,0.0370313433608709,0.8,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"33","Y=~y1",0.553212605524963,0.0828620104045897,0.4,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"34","Y=~y2",0.746511703093978,0.0462770164548014,0.7,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"35","Y=~y3",0.865276841037624,0.0298742121642221,0.9,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"36","Y~X",0.194346361320721,0.0519254679149387,0.4,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"37","Y~Z",0.405184246456582,0.0460390419004462,0.5,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"38","Y~X:Z",0.0697938718770784,0.0526102011836801,0.3,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"39","X~~Z",0.0742655308203704,0.0562619352588391,0.2,"PLS",561,7864393,300,"Symmetric","2",1,TRUE,1.16300000000047
"40","X=~x1",0.371,0.082,0.4,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"41","X=~x2",0.798,0.105,0.8,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"42","X=~x3",0.791,0.104,0.8,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"43","Z=~z1",0.644,0.08,0.6,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"44","Z=~z2",0.562,0.079,0.6,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"45","Z=~z3",0.785,0.077,0.8,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"46","Y=~y1",0.437,0.079,0.4,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"47","Y=~y2",0.647,0.074,0.7,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"48","Y=~y3",0.905,0.068,0.9,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"49","Y~X",0.292,0.088,0.4,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"50","Y~Z",0.658,0.076,0.5,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"51","Y~X:Z",0.142,0.15,0.3,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"52","X~~Z",0.131,0.099,0.2,"Mplus",561,7864393,300,"Symmetric","2",1,TRUE,64.1819999999989
"53","X=~x1",0.411429541983431,0.0603112106210922,0.4,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"54","X=~x2",0.788693245356313,0.0545120399012938,0.8,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"55","X=~x3",0.884554353606031,0.0611738656341548,0.8,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"56","Z=~z1",0.640162277956208,0.0460634016164501,0.6,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"57","Z=~z2",0.612152077954981,0.0491817014745024,0.6,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"58","Z=~z3",0.754487469241604,0.0396854067881494,0.8,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"59","Y=~y1",0.29865654827043,0.0430873181690164,0.4,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"60","Y=~y2",0.673293357482577,0.0481495786593625,0.7,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"61","Y=~y3",0.895333429949776,0.0401417000593882,0.9,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"62","Y~X",0.412049636251017,0.0516790558064077,0.4,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"63","Y~Z",0.536334868708997,0.0442997005849955,0.5,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"64","Y~X:Z",0.248207702739639,0.0812979707148851,0.3,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"65","X~~Z",0.183329499072085,0.0549180311576335,0.2,"MC-OrdPLSc",562,9665315,1000,"Symmetric","2",1,TRUE,8.57800000000134
"66","X=~x1",0.297350624164801,0.0715883045197308,0.4,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"67","X=~x2",0.655703065446073,0.0494144977007638,0.8,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"68","X=~x3",0.762357063766216,0.051001418042594,0.8,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"69","Z=~z1",0.52039782535562,0.0505427777960561,0.6,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"70","Z=~z2",0.501072046403791,0.0526284964728607,0.6,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"71","Z=~z3",0.60971192435901,0.0510501368344036,0.8,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"72","Y=~y1",0.231610860994456,0.0505360194367854,0.4,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"73","Y=~y2",0.534220583093081,0.0400752078411716,0.7,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"74","Y=~y3",0.752169230812858,0.0392212372536878,0.9,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"75","Y~X",0.394453707929724,0.0521011913836731,0.4,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"76","Y~Z",0.528408385850935,0.0490374683967987,0.5,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"77","Y~X:Z",0.199117563273344,0.0695805157078312,0.3,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"78","X~~Z",0.175230351485702,0.0523017716395399,0.2,"PLSc",562,9665315,1000,"Symmetric","2",1,TRUE,4.27599999999984
"79","X=~x1",0.488690131550162,0.0561610633079097,0.4,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"80","X=~x2",0.816391089615796,0.0236406009701515,0.8,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"81","X=~x3",0.856341006261456,0.0201398399876925,0.8,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"82","Z=~z1",0.709087724479726,0.0336263871133981,0.6,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"83","Z=~z2",0.684355071878998,0.0380161849557631,0.6,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"84","Z=~z3",0.785174597874103,0.0271978512577256,0.8,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"85","Y=~y1",0.377490786217248,0.0577535610772451,0.4,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"86","Y=~y2",0.758676687764648,0.0267134546565421,0.7,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"87","Y=~y3",0.871827209084374,0.0149193871998711,0.9,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"88","Y~X",0.279440409727753,0.0283222992766164,0.4,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"89","Y~Z",0.323513914778256,0.0261470825189532,0.5,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"90","Y~X:Z",0.0907456837279641,0.0293104149782605,0.3,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"91","X~~Z",0.108448077104087,0.032871618984279,0.2,"PLS",562,9665315,1000,"Symmetric","2",1,TRUE,1.06899999999951
"92","X=~x1",0.42,0.043,0.4,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"93","X=~x2",0.779,0.045,0.8,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"94","X=~x3",0.833,0.045,0.8,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"95","Z=~z1",0.605,0.045,0.6,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"96","Z=~z2",0.571,0.046,0.6,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"97","Z=~z3",0.745,0.046,0.8,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"98","Y=~y1",0.276,0.044,0.4,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
"99","Y=~y2",0.651,0.043,0.7,"Mplus",562,9665315,1000,"Symmetric","2",1,TRUE,124.064999999999
