"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.315956759650826,0.222887751112205,0.4,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"2","X=~x2",0.999,0.11708999773348,0.8,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"3","X=~x3",0.755989299565507,0.0913101796776659,0.8,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"4","Z=~z1",0.613463263823388,0.0963313462589443,0.6,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"5","Z=~z2",0.591535201990953,0.0999423989969213,0.6,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"6","Z=~z3",0.91261297369507,0.100050825843334,0.8,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"7","Y=~y1",0.461939848502009,0.142176335720293,0.4,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"8","Y=~y2",0.594641908789067,0.187940618503638,0.7,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"9","Y=~y3",0.963512109326479,0.104874304800486,0.9,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"10","Y~X",0.294402003052189,0.107596088493726,0.4,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"11","Y~Z",0.464016339240539,0.0866057467863454,0.5,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"12","Y~X:Z",0.208064793865871,0.166239298291714,0.3,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"13","X~~Z",0.100823625955847,0.102746343540402,0.2,"MC-OrdPLSc-II",13401,2440113,300,"Symmetric","2",1,TRUE,6.26099999999951
"14","X=~x1",0.382093388182838,0.0812638957038194,0.4,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"15","X=~x2",0.729508624987533,0.0690528385897833,0.8,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"16","X=~x3",0.834412867878295,0.082697654003922,0.8,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"17","Z=~z1",0.604050335329671,0.0606816798897348,0.6,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"18","Z=~z2",0.569130979702809,0.0670332252189507,0.6,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"19","Z=~z3",0.807466403080127,0.0611871585276211,0.8,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"20","Y=~y1",0.246616200145064,0.0588926084729833,0.4,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"21","Y=~y2",0.719905258550853,0.0334755427592477,0.7,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"22","Y=~y3",0.962037705452006,0.0405960978449531,0.9,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"23","Y~X",0.414292120738401,0.0467968394854163,0.4,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"24","Y~Z",0.412038210765162,0.0599491669952536,0.5,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"25","Y~X:Z",0.404082394195313,0.0665939913867972,0.3,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"26","X~~Z",0.127968170358089,0.0631723304070978,0.2,"MC-OrdPLSc-II",13402,4237785,1000,"Symmetric","2",1,TRUE,8.16000000000076
"27","X=~x1",0.424598449310561,0.129613968583305,0.4,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"28","X=~x2",0.829578896469683,0.122319771169543,0.8,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"29","X=~x3",0.806939428952638,0.0735787109080192,0.8,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"30","Z=~z1",0.527415654528859,0.105271310875139,0.6,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"31","Z=~z2",0.636174820604682,0.0771905614968654,0.6,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"32","Z=~z3",0.727084414327541,0.0809695983545014,0.8,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"33","Y=~y1",0.396187026845013,0.0791006523810567,0.4,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"34","Y=~y2",0.68039293763079,0.071264706965124,0.7,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"35","Y=~y3",0.878358653354625,0.0670069920803971,0.9,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"36","Y~X",0.399021988274948,0.0875654439558684,0.4,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"37","Y~Z",0.535565969586003,0.0753976586608343,0.5,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"38","Y~X:Z",0.248800418542696,0.0939272124969871,0.3,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"39","X~~Z",0.134066382198605,0.106645147754768,0.2,"MC-OrdPLSc-II",13403,3874519,300,"Symmetric","3",1,TRUE,7.31999999999971
"40","X=~x1",0.402314709498453,0.0445465739837043,0.4,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"41","X=~x2",0.796711945447584,0.0648403310690391,0.8,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"42","X=~x3",0.763575848639369,0.0639362484385908,0.8,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"43","Z=~z1",0.581949195987917,0.0422950553059014,0.6,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"44","Z=~z2",0.642459017271718,0.0505545319976136,0.6,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"45","Z=~z3",0.78432639840717,0.0449272334357593,0.8,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"46","Y=~y1",0.374975808321587,0.03255579849272,0.4,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"47","Y=~y2",0.662426185877016,0.0383735908377473,0.7,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"48","Y=~y3",0.960858206773806,0.0361713444077068,0.9,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"49","Y~X",0.377354470778239,0.0466434013158529,0.4,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"50","Y~Z",0.531846226357458,0.0446560614217257,0.5,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"51","Y~X:Z",0.31088021281613,0.0609936178712719,0.3,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"52","X~~Z",0.155017222036813,0.0515208426924226,0.2,"MC-OrdPLSc-II",13404,6243413,1000,"Symmetric","3",1,TRUE,7.64500000000044
"53","X=~x1",0.477848874237688,0.0538710359425687,0.4,"MC-OrdPLSc-II",13405,5476676,300,"Symmetric","5",1,TRUE,7.81400000000031
