"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"1","X=~x1",0.825913767979307,0.0975219174231529,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"2","X=~x2",0.963198340821557,0.0807540610982043,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"3","X=~x3",0.769722869336766,0.0880777937582846,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"4","Z=~z1",0.88253179122725,0.0663835997251876,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"5","Z=~z2",0.693399909358091,0.0834206418396445,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"6","Z=~z3",0.774092253019657,0.0759727788380569,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"7","Y=~y1",0.704064945774478,0.0799432923522375,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"8","Y=~y2",0.866364388595527,0.0609538647637118,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"9","Y=~y3",0.739161763008487,0.0849629175216742,0.8,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"10","Y~X",0.365202456895547,0.0957495095058001,0.4,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"11","Y~Z",0.610944698750186,0.079525825438696,0.5,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"12","Y~X:Z",0.369415146595099,0.124174246899796,0.3,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"13","X~~Z",0.19203141757713,0.105287712220357,0.2,"MC-OrdPLSc",1441,5389269,200,"Symmetric","2",TRUE,8.69
"14","X=~x1",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"15","X=~x2",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"16","X=~x3",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"17","Z=~z1",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"18","Z=~z2",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"19","Z=~z3",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"20","Y=~y1",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"21","Y=~y2",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"22","Y=~y3",NA,NA,0.8,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"23","Y~X",NA,NA,0.4,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"24","Y~Z",NA,NA,0.5,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"25","Y~X:Z",NA,NA,0.3,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"26","X~~Z",NA,NA,0.2,"PLSc",1441,5389269,200,"Symmetric","2",FALSE,2.02
"27","X=~x1",0.815345113501011,0.0486162062696452,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"28","X=~x2",0.878517356675301,0.0306202325006783,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"29","X=~x3",0.773785252018965,0.0536787180549492,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"30","Z=~z1",0.838367243308033,0.0310766676409965,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"31","Z=~z2",0.723116691807588,0.0615504150496654,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"32","Z=~z3",0.782321873585707,0.045670122704803,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"33","Y=~y1",0.717987703657406,0.0532130713965265,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"34","Y=~y2",0.820291348836523,0.0344728553774308,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"35","Y=~y3",0.751527008668068,0.050211470304652,0.8,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"36","Y~X",0.27848965543288,0.0606213871143846,0.4,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"37","Y~Z",0.415144482237256,0.0579696695638087,0.5,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"38","Y~X:Z",0.158118462340126,0.0594587465336997,0.3,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"39","X~~Z",0.1303128379419,0.0701621013613116,0.2,"PLS",1441,5389269,200,"Symmetric","2",TRUE,1.31
"40","X=~x1",0.84,0.059,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"41","X=~x2",0.867,0.06,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"42","X=~x3",0.83,0.062,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"43","Z=~z1",0.816,0.069,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"44","Z=~z2",0.699,0.08,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"45","Z=~z3",0.764,0.076,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"46","Y=~y1",0.701,0.086,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"47","Y=~y2",0.865,0.066,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"48","Y=~y3",0.723,0.083,0.8,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"49","Y~X",0.331,0.092,0.4,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"50","Y~Z",0.623,0.08,0.5,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"51","Y~X:Z",0.44,0.107,0.3,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"52","X~~Z",0.238,0.104,0.2,"Mplus",1441,5389269,200,"Symmetric","2",TRUE,28.89
"53","X=~x1",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"54","X=~x2",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"55","X=~x3",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"56","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"57","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"58","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"59","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"60","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"61","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"62","Y~X",NA,NA,0.4,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"63","Y~Z",NA,NA,0.5,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"64","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"65","X~~Z",NA,NA,0.2,"MC-OrdPLSc",1442,2165837,200,"Symmetric","2",FALSE,17.36
"66","X=~x1",NA,NA,0.5,"PLSc",1442,2165837,200,"Symmetric","2",FALSE,2.89000000000001
