"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.22374529475475,0.104263147648841,0.4,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"2","X=~x2",0.835035671340163,0.120778595851081,0.8,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"3","X=~x3",0.861831868366934,0.110960094639407,0.8,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"4","Z=~z1",0.609196905879356,0.085128518877922,0.6,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"5","Z=~z2",0.642043003837559,0.095079223618662,0.6,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"6","Z=~z3",0.746264282995255,0.0777847896424238,0.8,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"7","Y=~y1",0.40881219823882,0.0879031664451186,0.4,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"8","Y=~y2",0.716474485713796,0.0665345074204977,0.7,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"9","Y=~y3",0.927339248941763,0.0557402737872552,0.9,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"10","Y~X",0.459496619734902,0.0751133213020255,0.4,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"11","Y~Z",0.687550452335779,0.0783611640143135,0.5,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"12","Y~X:Z",0.435370299430536,0.122489800215907,0.3,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"13","X~~Z",0.0416218064926225,0.105757038865623,0.2,"MC-OrdPLSc",6201,7620467,300,"Symmetric","2",1,TRUE,8.32999999999993
"14","X=~x1",0.0690839988250641,0.141458334724979,0.4,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"15","X=~x2",0.701053733631028,0.0969175327440479,0.8,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"16","X=~x3",0.734702433479936,0.103175317642678,0.8,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"17","Z=~z1",0.508314123640319,0.0772687496142694,0.6,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"18","Z=~z2",0.508164611612775,0.0753549342490838,0.6,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"19","Z=~z3",0.601418795069739,0.0743499803034684,0.8,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"20","Y=~y1",0.304889001178065,0.0728778080658251,0.4,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"21","Y=~y2",0.571893237473183,0.0614049281115759,0.7,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"22","Y=~y3",0.754062409182217,0.0591148102571739,0.9,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"23","Y~X",0.461547897137602,0.117204349829669,0.4,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"24","Y~Z",0.67473031808766,0.173010185226361,0.5,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"25","Y~X:Z",0.209301082882764,0.222236798243632,0.3,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"26","X~~Z",0.037726859155842,0.0980908000388974,0.2,"PLSc",6201,7620467,300,"Symmetric","2",1,TRUE,2.19300000000112
"27","X=~x1",0.279821406535918,0.142769751427745,0.4,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"28","X=~x2",0.855296001026777,0.0385805246376345,0.8,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"29","X=~x3",0.866519950348788,0.037958178120291,0.8,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"30","Z=~z1",0.681848058129706,0.0607600540806995,0.6,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"31","Z=~z2",0.708901505133426,0.0547745567129293,0.6,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"32","Z=~z3",0.781877618879598,0.0400043034822828,0.8,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"33","Y=~y1",0.47364995450885,0.0796718082978451,0.4,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"34","Y=~y2",0.763630958186079,0.0432790545897002,0.7,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
"35","Y=~y3",0.868135646246364,0.0224035135178283,0.9,"PLS",6201,7620467,300,"Symmetric","2",1,TRUE,1.17200000000048
