"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"56","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"57","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"58","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"59","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"60","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"61","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"62","Y~X",NA,NA,0.4,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"63","Y~Z",NA,NA,0.5,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"64","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"65","X~~Z",NA,NA,0.2,"MC-OrdPLSc",722,2652794,200,"Symmetric","2",FALSE,22.88
"66","X=~x1",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"67","X=~x2",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"68","X=~x3",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"69","Z=~z1",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"70","Z=~z2",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"71","Z=~z3",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"72","Y=~y1",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"73","Y=~y2",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"74","Y=~y3",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"75","Y~X",NA,NA,0.4,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"76","Y~Z",NA,NA,0.5,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"77","Y~X:Z",NA,NA,0.3,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"78","X~~Z",NA,NA,0.2,"PLSc",722,2652794,200,"Symmetric","2",FALSE,4.32999999999998
"79","X=~x1",0.790374865638968,0.364579658969528,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"80","X=~x2",0.373998986325939,0.438197533082641,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"81","X=~x3",0.704645183370526,0.341654170215326,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"82","Z=~z1",0.719202765971228,0.116248457555543,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"83","Z=~z2",0.781167866101807,0.100991996728817,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"84","Z=~z3",0.290365189335774,0.188306372652423,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"85","Y=~y1",0.795051284635304,0.108982324099768,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"86","Y=~y2",0.516730979277506,0.170989693044331,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"87","Y=~y3",0.564908038595237,0.15416968344929,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"88","Y~X",0.0728322511772336,0.0953304731604847,0.4,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"89","Y~Z",0.355583912493378,0.0617551567052945,0.5,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"90","Y~X:Z",0.0503139220679569,0.0729642636452814,0.3,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"91","X~~Z",0.0867491212928921,0.0799437905124284,0.2,"PLS",722,2652794,200,"Symmetric","2",TRUE,3.14000000000001
"92","X=~x1",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"93","X=~x2",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"94","X=~x3",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"95","Z=~z1",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"96","Z=~z2",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"97","Z=~z3",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"98","Y=~y1",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"99","Y=~y2",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"100","Y=~y3",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"101","Y~X",NA,NA,0.4,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"102","Y~Z",NA,NA,0.5,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"103","Y~X:Z",NA,NA,0.3,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"104","X~~Z",NA,NA,0.2,"Mplus",722,2652794,200,"Symmetric","2",FALSE,81.94
"105","X=~x1",0.838020459995866,0.0556345257023888,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"106","X=~x2",0.806559832907829,0.0619352212285107,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"107","X=~x3",0.790130976549447,0.0525815846106841,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"108","Z=~z1",0.778009899333308,0.0478374658676174,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"109","Z=~z2",0.825989205343918,0.0446475710256804,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"110","Z=~z3",0.893251201303607,0.040001109527136,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"111","Y=~y1",0.845565958491549,0.0413579000401933,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"112","Y=~y2",0.812911638127661,0.0451354966323715,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"113","Y=~y3",0.756131790544529,0.0502795791718091,0.8,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"114","Y~X",0.406124319753323,0.0591205377933913,0.4,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"115","Y~Z",0.474587779956316,0.0579809394011351,0.5,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"116","Y~X:Z",0.321392255773035,0.0765546962769977,0.3,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"117","X~~Z",0.163340432751988,0.0724186900788354,0.2,"MC-OrdPLSc",723,8880501,500,"Symmetric","2",TRUE,15.86
"118","X=~x1",0.718156386950171,0.0696517802488852,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"119","X=~x2",0.661097181581902,0.0738665550767171,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"120","X=~x3",0.646222334115501,0.0734555995342946,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"121","Z=~z1",0.66721127701783,0.0631405899006084,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"122","Z=~z2",0.680987630337233,0.0596835209999075,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"123","Z=~z3",0.745314567052764,0.0600199359774812,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"124","Y=~y1",0.705346859021822,0.0498436812873029,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"125","Y=~y2",0.671909243376043,0.053019203034847,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"126","Y=~y3",0.59818076643648,0.0554522724734223,0.8,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"127","Y~X",0.379658821297258,0.0616452565258559,0.4,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"128","Y~Z",0.453767882529264,0.0557888637333332,0.5,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"129","Y~X:Z",0.230115903785708,0.0595496310911019,0.3,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"130","X~~Z",0.148902238378521,0.0592444815050982,0.2,"PLSc",723,8880501,500,"Symmetric","2",TRUE,4.19
"131","X=~x1",0.814162038654564,0.0279247922266384,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"132","X=~x2",0.796762031414399,0.0319114172190598,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"133","X=~x3",0.783448040646878,0.0324738958484479,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"134","Z=~z1",0.777949850062185,0.0285393126730054,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"135","Z=~z2",0.809447232296055,0.0249117119938595,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"136","Z=~z3",0.84375690819116,0.0195965921520157,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"137","Y=~y1",0.810423250521926,0.0222909518619572,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"138","Y=~y2",0.794796277829645,0.0258244176610723,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"139","Y=~y3",0.760360416994159,0.0307511801884158,0.8,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"140","Y~X",0.285996936197774,0.041248302819299,0.4,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"141","Y~Z",0.336894764554159,0.0387268518155516,0.5,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"142","Y~X:Z",0.145634950295504,0.0361744720142835,0.3,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"143","X~~Z",0.108712407912539,0.0436735068620006,0.2,"PLS",723,8880501,500,"Symmetric","2",TRUE,2.04999999999995
"144","X=~x1",0.002,0.004,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"145","X=~x2",-0.408,0.659,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"146","X=~x3",-0.335,0.573,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"147","Z=~z1",0.746,0.046,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"148","Z=~z2",0.825,0.041,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"149","Z=~z3",0.892,0.039,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"150","Y=~y1",0.777,0.055,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"151","Y=~y2",0.755,0.055,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"152","Y=~y3",0.72,0.057,0.8,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"153","Y~X",-0.132,0.246,0.4,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"154","Y~Z",0.549,0.069,0.5,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"155","Y~X:Z",-0.115,0.217,0.3,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"156","X~~Z",-0.632,1.217,0.2,"Mplus",723,8880501,500,"Symmetric","2",TRUE,112.09
"157","X=~x1",0.361324237786511,0.177825537975411,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"158","X=~x2",0.536691659420394,0.138798414827293,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"159","X=~x3",0.721232236708633,0.156948574383091,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"160","Z=~z1",0.571518601795754,0.144552816807923,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"161","Z=~z2",0.580785688970477,0.109672281908555,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"162","Z=~z3",0.499004533036414,0.151035966798567,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"163","Y=~y1",0.423548138452331,0.107816364899256,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"164","Y=~y2",0.506693757836114,0.10840239757591,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"165","Y=~y3",0.622682135793778,0.110094171775897,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"166","Y~X",0.447360928512307,0.106487306087011,0.4,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"167","Y~Z",0.437681311477824,0.123137314027393,0.5,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"168","Y~X:Z",0.188436754690213,0.206327268731925,0.3,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"169","X~~Z",0.141786375047026,0.113558308152259,0.2,"MC-OrdPLSc",724,6238275,500,"Symmetric","2",TRUE,18.93
"170","X=~x1",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"171","X=~x2",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"172","X=~x3",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"173","Z=~z1",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"174","Z=~z2",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"175","Z=~z3",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"176","Y=~y1",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"177","Y=~y2",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"178","Y=~y3",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"179","Y~X",NA,NA,0.4,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"180","Y~Z",NA,NA,0.5,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"181","Y~X:Z",NA,NA,0.3,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"182","X~~Z",NA,NA,0.2,"PLSc",724,6238275,500,"Symmetric","2",FALSE,4.92000000000002
"183","X=~x1",0.483375798096284,0.143276058513031,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"184","X=~x2",0.67920766195592,0.100270770513379,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"185","X=~x3",0.813203619161523,0.0833691647683695,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"186","Z=~z1",0.698090314397938,0.111888354066403,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"187","Z=~z2",0.707913276214446,0.104877205343369,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"188","Z=~z3",0.631997657485397,0.120490177805217,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"189","Y=~y1",0.56855948972625,0.105126139098036,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"190","Y=~y2",0.657106563071148,0.0898471505591614,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"191","Y=~y3",0.759718814670823,0.0763961061658918,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"192","Y~X",0.201319209788184,0.044750126987699,0.4,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"193","Y~Z",0.191127067434783,0.0433348087866169,0.5,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"194","Y~X:Z",0.0447344716204555,0.0427329649437033,0.3,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"195","X~~Z",0.0607647355982785,0.0457872859086009,0.2,"PLS",724,6238275,500,"Symmetric","2",TRUE,2.69
"196","X=~x1",0.458,0.083,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"197","X=~x2",0.468,0.091,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"198","X=~x3",0.63,0.106,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"199","Z=~z1",0.539,0.089,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"200","Z=~z2",0.461,0.085,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"201","Z=~z3",0.558,0.093,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"202","Y=~y1",0.425,0.083,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"203","Y=~y2",0.455,0.086,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"204","Y=~y3",0.568,0.092,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"205","Y~X",0.44,0.112,0.4,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"206","Y~Z",0.435,0.112,0.5,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"207","Y~X:Z",0.198,0.162,0.3,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"208","X~~Z",0.129,0.109,0.2,"Mplus",724,6238275,500,"Symmetric","2",TRUE,119.54
"209","X=~x1",0.78454051930916,0.0421266422398597,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"210","X=~x2",0.800730799746728,0.0381319365157257,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"211","X=~x3",0.772578381156531,0.0406194180746368,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"212","Z=~z1",0.829578469677302,0.0311925616398468,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"213","Z=~z2",0.83967322076208,0.0330632166134733,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"214","Z=~z3",0.790432421426185,0.0325031831535939,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"215","Y=~y1",0.771077060863576,0.0348176890949572,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"216","Y=~y2",0.78849104607398,0.0391595525947842,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"217","Y=~y3",0.803342532724861,0.0278636691340119,0.8,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"218","Y~X",0.433249367212837,0.0393693656850035,0.4,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"219","Y~Z",0.463048350195725,0.0413577733477274,0.5,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"220","Y~X:Z",0.285887452216119,0.0595359167443028,0.3,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"221","X~~Z",0.164124668826942,0.050209200914525,0.2,"MC-OrdPLSc",725,884158,1000,"Symmetric","2",TRUE,19.2
"222","X=~x1",0.648481880307703,0.046365194546532,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"223","X=~x2",0.650303378984823,0.0491730345300965,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"224","X=~x3",0.654431667522926,0.0482242950796234,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"225","Z=~z1",0.695149941865406,0.0447499455939111,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"226","Z=~z2",0.709548050862874,0.0474312076418806,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"227","Z=~z3",0.651280020438032,0.046581801809745,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"228","Y=~y1",0.6361616626915,0.0365526550728934,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"229","Y=~y2",0.623842130619295,0.0366593237507075,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"230","Y=~y3",0.663583143931886,0.0352881960304067,0.8,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
"231","Y~X",0.417458976386601,0.0421941797553012,0.4,"PLSc",725,884158,1000,"Symmetric","2",TRUE,6.36000000000001
