"","par","est","se","true","method","id","seed","n","skew","ncat","model.id","admissible","time"
"1","X=~x1",0.575091684630962,0.117699993347893,0.4,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"2","X=~x2",0.644163828681826,0.15730337760393,0.8,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"3","X=~x3",0.616506002962464,0.145819153551305,0.8,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"4","Z=~z1",0.614954867243981,0.103634904429083,0.6,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"5","Z=~z2",0.611334543583061,0.109211346256211,0.6,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"6","Z=~z3",0.82076464081691,0.08750416237545,0.8,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"7","Y=~y1",0.476940117051144,0.0968092205349091,0.4,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"8","Y=~y2",0.608991256656014,0.0900093674767036,0.7,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"9","Y=~y3",0.857975125635525,0.0752683254614328,0.9,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"10","Y~X",0.427399289430507,0.102772800376177,0.4,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"11","Y~Z",0.470274633903967,0.0988402217063073,0.5,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"12","Y~X:Z",0.466086231329537,0.149016907743157,0.3,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"13","X~~Z",0.215164857300637,0.103888573711442,0.2,"MC-OrdPLSc",15761,721055,300,"Symmetric","2",1,TRUE,9.21499999999651
"14","X=~x1",0.539733692754913,0.104168329697328,0.4,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"15","X=~x2",0.469770975593558,0.128222477291045,0.8,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"16","X=~x3",0.445354513942236,0.129485652278786,0.8,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"17","Z=~z1",0.476839081063029,0.101863496310262,0.6,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"18","Z=~z2",0.503258050526739,0.10163039878438,0.6,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"19","Z=~z3",0.686559806292257,0.0930782502305461,0.8,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"20","Y=~y1",0.391112283492484,0.0898386547948876,0.4,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"21","Y=~y2",0.456884835895375,0.0840250448363456,0.7,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"22","Y=~y3",0.65457382836084,0.0820558261383286,0.9,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"23","Y~X",0.452549909765395,0.163394806668918,0.4,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"24","Y~Z",0.436489994622011,0.127486046931833,0.5,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"25","Y~X:Z",0.377440976474845,0.17431971985386,0.3,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"26","X~~Z",0.210374406810218,0.107391042880256,0.2,"PLSc",15761,721055,300,"Symmetric","2",1,TRUE,1.38799999999901
"27","X=~x1",0.672772399449095,0.102485543696971,0.4,"PLS",15761,721055,300,"Symmetric","2",1,TRUE,1.24599999999919
