"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"15","X=~x2",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"16","X=~x3",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"17","Z=~z1",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"18","Z=~z2",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"19","Z=~z3",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"20","Y=~y1",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"21","Y=~y2",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"22","Y=~y3",NA,NA,0.8,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"23","Y~X",NA,NA,0.4,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"24","Y~Z",NA,NA,0.5,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"25","Y~X:Z",NA,NA,0.3,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"26","X~~Z",NA,NA,0.2,"PLSc",1081,4353629,200,"Symmetric","2",FALSE,2.8700000000008
"27","X=~x1",0.786669426359425,0.0575522076946296,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"28","X=~x2",0.824825017527497,0.0453243099262348,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"29","X=~x3",0.752284889782608,0.0684020945962111,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"30","Z=~z1",0.877648571269646,0.0231448987983271,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"31","Z=~z2",0.730606389031864,0.0615001354308551,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"32","Z=~z3",0.754063424197752,0.0558254129273823,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"33","Y=~y1",0.784169247982181,0.0434128135996861,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"34","Y=~y2",0.7993126999311,0.0384531103618403,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"35","Y=~y3",0.83205215280165,0.0292032153442957,0.8,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"36","Y~X",0.270015907056533,0.0559155301732808,0.4,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"37","Y~Z",0.458681007259762,0.0584507290910495,0.5,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"38","Y~X:Z",0.0982477882677986,0.0556306918535856,0.3,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"39","X~~Z",0.0807321311746789,0.0706703254657031,0.2,"PLS",1081,4353629,200,"Symmetric","2",TRUE,1.80000000000109
"40","X=~x1",0.706,0.08,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"41","X=~x2",0.86,0.077,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"42","X=~x3",0.751,0.082,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"43","Z=~z1",0.916,0.052,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"44","Z=~z2",0.698,0.077,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"45","Z=~z3",0.711,0.075,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"46","Y=~y1",0.809,0.066,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"47","Y=~y2",0.809,0.064,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"48","Y=~y3",0.857,0.058,0.8,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"49","Y~X",0.368,0.089,0.4,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"50","Y~Z",0.657,0.072,0.5,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"51","Y~X:Z",0.308,0.113,0.3,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"52","X~~Z",0.132,0.109,0.2,"Mplus",1081,4353629,200,"Symmetric","2",TRUE,34.0100000000002
"53","X=~x1",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"54","X=~x2",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"55","X=~x3",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"56","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"57","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"58","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"59","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"60","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"61","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"62","Y~X",NA,NA,0.4,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"63","Y~Z",NA,NA,0.5,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"64","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"65","X~~Z",NA,NA,0.2,"MC-OrdPLSc",1082,9856207,200,"Symmetric","2",FALSE,17.4200000000001
"66","X=~x1",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"67","X=~x2",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"68","X=~x3",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"69","Z=~z1",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"70","Z=~z2",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"71","Z=~z3",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"72","Y=~y1",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"73","Y=~y2",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"74","Y=~y3",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"75","Y~X",NA,NA,0.4,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"76","Y~Z",NA,NA,0.5,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"77","Y~X:Z",NA,NA,0.3,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"78","X~~Z",NA,NA,0.2,"PLSc",1082,9856207,200,"Symmetric","2",FALSE,3.91000000000167
"79","X=~x1",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"80","X=~x2",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"81","X=~x3",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"82","Z=~z1",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"83","Z=~z2",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"84","Z=~z3",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"85","Y=~y1",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"86","Y=~y2",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"87","Y=~y3",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"88","Y~X",NA,NA,0.4,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"89","Y~Z",NA,NA,0.5,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"90","Y~X:Z",NA,NA,0.3,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"91","X~~Z",NA,NA,0.2,"PLS",1082,9856207,200,"Symmetric","2",FALSE,2.57999999999993
"92","X=~x1",0.46,0.113,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"93","X=~x2",0.398,0.122,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"94","X=~x3",0.432,0.123,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"95","Z=~z1",0.261,0.084,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"96","Z=~z2",0.906,0.191,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"97","Z=~z3",0.319,0.131,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"98","Y=~y1",0.858,0.097,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"99","Y=~y2",0.294,0.126,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"100","Y=~y3",0.411,0.129,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"101","Y~X",0.615,0.123,0.4,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"102","Y~Z",0.295,0.148,0.5,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"103","Y~X:Z",0.687,0.093,0.3,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"104","X~~Z",0.138,0.162,0.2,"Mplus",1082,9856207,200,"Symmetric","2",TRUE,65.7000000000007
"105","X=~x1",0.808205376824718,0.0691319965524435,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"106","X=~x2",0.693852331793123,0.0627403569155829,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"107","X=~x3",0.81242215208268,0.0621444234447799,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"108","Z=~z1",0.771822963651757,0.0511711649813957,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"109","Z=~z2",0.828559291951943,0.0523488919970129,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"110","Z=~z3",0.784077212898552,0.0507791190744969,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"111","Y=~y1",0.862928311925187,0.0494476146075914,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"112","Y=~y2",0.776744094667634,0.0537399755733583,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"113","Y=~y3",0.814942942363776,0.0492529867890354,0.8,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"114","Y~X",0.300831402041018,0.0605117950367694,0.4,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"115","Y~Z",0.475359171793902,0.0578443290478745,0.5,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"116","Y~X:Z",0.305820784367193,0.0774095625777219,0.3,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"117","X~~Z",0.261083414220459,0.0607889957742607,0.2,"MC-OrdPLSc",1083,6529241,500,"Symmetric","2",TRUE,15.6700000000001
"118","X=~x1",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"119","X=~x2",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"120","X=~x3",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"121","Z=~z1",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"122","Z=~z2",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"123","Z=~z3",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"124","Y=~y1",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"125","Y=~y2",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"126","Y=~y3",NA,NA,0.8,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"127","Y~X",NA,NA,0.4,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"128","Y~Z",NA,NA,0.5,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"129","Y~X:Z",NA,NA,0.3,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"130","X~~Z",NA,NA,0.2,"PLSc",1083,6529241,500,"Symmetric","2",FALSE,2.92000000000007
"131","X=~x1",0.800884888238434,0.0372751473139304,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"132","X=~x2",0.723220994181966,0.0512873344718626,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"133","X=~x3",0.804583129919739,0.0373490849533585,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"134","Z=~z1",0.775348646840867,0.0313204320968008,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"135","Z=~z2",0.809467544242972,0.026432448862382,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"136","Z=~z3",0.783689613571733,0.0315286149137829,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"137","Y=~y1",0.82290038966947,0.0234841908965362,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"138","Y=~y2",0.771994212712487,0.0295878745185395,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"139","Y=~y3",0.793841811505356,0.02831658982969,0.8,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"140","Y~X",0.22153770731722,0.0379388069239045,0.4,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"141","Y~Z",0.330633890891715,0.0397928888248676,0.5,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"142","Y~X:Z",0.137011129459424,0.0391686797135259,0.3,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"143","X~~Z",0.168243006500497,0.0450490938872465,0.2,"PLS",1083,6529241,500,"Symmetric","2",TRUE,1.46999999999935
"144","X=~x1",0.758,0.053,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"145","X=~x2",0.69,0.054,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"146","X=~x3",0.81,0.053,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"147","Z=~z1",0.781,0.047,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"148","Z=~z2",0.798,0.048,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"149","Z=~z3",0.757,0.049,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"150","Y=~y1",0.839,0.043,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"151","Y=~y2",0.765,0.047,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"152","Y=~y3",0.791,0.046,0.8,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"153","Y~X",0.299,0.065,0.4,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"154","Y~Z",0.475,0.06,0.5,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"155","Y~X:Z",0.267,0.081,0.3,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"156","X~~Z",0.264,0.068,0.2,"Mplus",1083,6529241,500,"Symmetric","2",TRUE,64.25
"157","X=~x1",0.513518941587517,0.241203360533163,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"158","X=~x2",0.57642531747393,0.421708814609223,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"159","X=~x3",0.346910902531283,0.261592526302944,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"160","Z=~z1",0.54160717980575,0.109553547829264,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"161","Z=~z2",0.730701355945716,0.11108603891287,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"162","Z=~z3",0.411134483147701,0.154160355971671,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"163","Y=~y1",0.589728516721963,0.147031419187507,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"164","Y=~y2",0.391615834143568,0.1112492161124,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"165","Y=~y3",0.512231253479276,0.124028362977856,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"166","Y~X",0.255513420054811,0.161523073165013,0.4,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"167","Y~Z",0.500930553210692,0.128296393691189,0.5,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"168","Y~X:Z",0.42040127274644,0.244986268509451,0.3,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"169","X~~Z",0.278813330364811,0.122415338072042,0.2,"MC-OrdPLSc",1084,6363638,500,"Symmetric","2",TRUE,17.2099999999991
"170","X=~x1",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"171","X=~x2",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"172","X=~x3",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"173","Z=~z1",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"174","Z=~z2",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"175","Z=~z3",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"176","Y=~y1",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"177","Y=~y2",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"178","Y=~y3",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"179","Y~X",NA,NA,0.4,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"180","Y~Z",NA,NA,0.5,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"181","Y~X:Z",NA,NA,0.3,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"182","X~~Z",NA,NA,0.2,"PLSc",1084,6363638,500,"Symmetric","2",FALSE,3.97000000000116
"183","X=~x1",0.686202183406906,0.189804733213947,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"184","X=~x2",0.751739003995077,0.185709812099443,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"185","X=~x3",0.498046526233533,0.240438469061441,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"186","Z=~z1",0.667793098116015,0.0892344868053081,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"187","Z=~z2",0.812497328797806,0.0693704126432155,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"188","Z=~z3",0.533242030158841,0.129522309037349,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"189","Y=~y1",0.738898987195766,0.100489346184235,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"190","Y=~y2",0.541028020595463,0.124978660256763,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"191","Y=~y3",0.67353886166481,0.105096279898247,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"192","Y~X",0.113776654030872,0.0492307197848726,0.4,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"193","Y~Z",0.219047027349925,0.0431010304635244,0.5,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"194","Y~X:Z",0.0960636684367863,0.0482943374523448,0.3,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"195","X~~Z",0.112772697481244,0.0458042289757363,0.2,"PLS",1084,6363638,500,"Symmetric","2",TRUE,2.38000000000102
"196","X=~x1",0.434,0.094,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"197","X=~x2",0.488,0.1,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"198","X=~x3",0.382,0.09,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"199","Z=~z1",0.512,0.083,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"200","Z=~z2",0.619,0.091,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"201","Z=~z3",0.483,0.08,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"202","Y=~y1",0.457,0.099,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"203","Y=~y2",0.423,0.092,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"204","Y=~y3",0.561,0.108,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"205","Y~X",0.299,0.14,0.4,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"206","Y~Z",0.438,0.121,0.5,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"207","Y~X:Z",0.514,0.177,0.3,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"208","X~~Z",0.309,0.116,0.2,"Mplus",1084,6363638,500,"Symmetric","2",TRUE,83.1800000000003
"209","X=~x1",0.840014250546318,0.0369543689585147,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"210","X=~x2",0.810791206626919,0.0411071042315271,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"211","X=~x3",0.774339840998395,0.0349384792111907,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"212","Z=~z1",0.800005292163538,0.0350023076549155,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"213","Z=~z2",0.813395188994644,0.0340330167586071,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"214","Z=~z3",0.737674684626575,0.0342554275145389,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"215","Y=~y1",0.809055554119396,0.0309898165403469,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"216","Y=~y2",0.795387333783718,0.0300636548320626,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"217","Y=~y3",0.801602258656864,0.0311705615814247,0.8,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"218","Y~X",0.390171592674749,0.0442863115643383,0.4,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"219","Y~Z",0.514005690933085,0.0377994908132547,0.5,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"220","Y~X:Z",0.288934771239036,0.0615834175906825,0.3,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
"221","X~~Z",0.229122003152744,0.0483022334005878,0.2,"MC-OrdPLSc",1085,1567935,1000,"Symmetric","2",TRUE,13.9000000000015
