"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"1","X=~x1",0.844845630371701,0.0985839385311106,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"2","X=~x2",0.966742207170831,0.0929961671204561,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"3","X=~x3",0.670680339877001,0.113548257791156,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"4","Z=~z1",0.914169034934503,0.08373008467969,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"5","Z=~z2",0.769382836477267,0.0895011271543945,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"6","Z=~z3",0.720414139301115,0.0911644864688418,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"7","Y=~y1",0.683032640747012,0.09587428382294,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"8","Y=~y2",0.884670842042455,0.0743486940105965,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"9","Y=~y3",0.816303366371844,0.07758516957206,0.8,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"10","Y~X",0.379140247554222,0.0900375501146975,0.4,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"11","Y~Z",0.457704415581347,0.0917418715561056,0.5,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"12","Y~X:Z",0.239719500470492,0.150416921210595,0.3,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"13","X~~Z",0.159359097420316,0.105084434664036,0.2,"MC-OrdPLSc",1081,1158705,200,"Symmetric","2",TRUE,13.9400000000023
"14","X=~x1",NA,NA,0.8,"PLSc",1081,1158705,200,"Symmetric","2",FALSE,3.36000000000058
"15","X=~x2",NA,NA,0.8,"PLSc",1081,1158705,200,"Symmetric","2",FALSE,3.36000000000058
"16","X=~x3",NA,NA,0.8,"PLSc",1081,1158705,200,"Symmetric","2",FALSE,3.36000000000058
"17","Z=~z1",NA,NA,0.8,"PLSc",1081,1158705,200,"Symmetric","2",FALSE,3.36000000000058
"18","Z=~z2",NA,NA,0.8,"PLSc",1081,1158705,200,"Symmetric","2",FALSE,3.36000000000058
"19","Z=~z3",NA,NA,0.8,"PLSc",1081,1158705,200,"Symmetric","2",FALSE,3.36000000000058
