"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"1","X=~x1",0.855860349902285,0.0682455149053794,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"2","X=~x2",0.8324935499195,0.0664444269095744,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"3","X=~x3",0.880014881580505,0.0598556275380549,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"4","Z=~z1",0.835317967056479,0.0671662340370433,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"5","Z=~z2",0.786646289976028,0.0776266716583607,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"6","Z=~z3",0.830371921906215,0.0761579578395507,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"7","Y=~y1",0.771953222852226,0.0729594407175963,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"8","Y=~y2",0.821691305419444,0.0621534249957721,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"9","Y=~y3",0.806118425815153,0.0716269757689704,0.8,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"10","Y~X",0.333091364066839,0.100689066581237,0.4,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"11","Y~Z",0.547832933942541,0.0869884201627723,0.5,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"12","Y~X:Z",0.24591694151778,0.1424204654632,0.3,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"13","X~~Z",0.367379805846178,0.0904218453140251,0.2,"MC-OrdPLSc",361,4518272,200,"Symmetric","2",TRUE,13.3899999999994
"14","X=~x1",0.651540929914953,0.115009070044641,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"15","X=~x2",0.670521415537004,0.108225185421899,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"16","X=~x3",0.841105274590181,0.0972884643386353,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"17","Z=~z1",0.668000959753015,0.0847328549177234,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"18","Z=~z2",0.644651866299703,0.0937689162868496,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"19","Z=~z3",0.734426871855335,0.0855143941421577,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"20","Y=~y1",0.604103445686574,0.0837314575588666,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"21","Y=~y2",0.746559199352271,0.0747173429754216,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"22","Y=~y3",0.607583411885542,0.0836518188981037,0.8,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"23","Y~X",0.32316686629581,0.0965253414559083,0.4,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"24","Y~Z",0.535697956101093,0.0955718993055391,0.5,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"25","Y~X:Z",0.20099441291272,0.117637962587784,0.3,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"26","X~~Z",0.331715667334075,0.0953904877184957,0.2,"PLSc",361,4518272,200,"Symmetric","2",TRUE,3.08999999999651
"27","X=~x1",0.826230773777918,0.040869935295807,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"28","X=~x2",0.811731254615142,0.0414613182014363,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"29","X=~x3",0.839687173384491,0.0328633901276767,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"30","Z=~z1",0.813099892520937,0.0387902994489636,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"31","Z=~z2",0.783609435401875,0.0455254500767098,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"32","Z=~z3",0.810689762586596,0.0383487852895103,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"33","Y=~y1",0.77129930781479,0.0488128687894409,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"34","Y=~y2",0.800224414970039,0.0387485884723835,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"35","Y=~y3",0.788539090784599,0.0450422860551217,0.8,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"36","Y~X",0.270716429751831,0.0639342683240206,0.4,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"37","Y~Z",0.388662623530088,0.0623426418676984,0.5,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"38","Y~X:Z",0.114806130284326,0.062351833028516,0.3,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"39","X~~Z",0.250003494989965,0.0719476396421719,0.2,"PLS",361,4518272,200,"Symmetric","2",TRUE,2.04999999999563
"40","X=~x1",0.899,0.05,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
"41","X=~x2",0.843,0.058,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
"42","X=~x3",0.806,0.063,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
"43","Z=~z1",0.841,0.064,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
"44","Z=~z2",0.764,0.071,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
"45","Z=~z3",0.797,0.069,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
"46","Y=~y1",0.779,0.073,0.8,"Mplus",361,4518272,200,"Symmetric","2",TRUE,40.4300000000003
